id,uid,build_number,manufacturer,model,platform,serial_number,version,user_id,dt_current_timestamp
6298,24b1b06c-559a-4ef9-8523-faebcf643789,345,Apple,iPhone 11,iOS,gMWzpiRXb4fDQ4gY,422,edbd5dc9-b76a-4820-a34c-c2fc9c5282f6,2026-03-05 09:25:59
9214,7aaca8ce-15f7-40ca-a3b8-522b82a7cc21,452,Apple,iPhone 3GS,iOS,HB1450E6lrBipIv2,587,306c2d46-bb64-45c0-94e3-8fbead36c68b,2026-03-05 09:25:59
9763,16da9277-746c-422a-aa19-f26e99551fb9,265,ASUS,VivoBook,Windows,uyRlR7rAf8XbF84d,348,bbcecfd9-7a50-40de-8f63-2c3a00d79df1,2026-03-05 09:25:59
7349,6296d6ca-fe29-4ea4-8528-d905eb830b1b,204,HP,EliteBook,Windows,3SyXClEWespftOHw,240,73af6f35-fee4-40c1-a5cd-0f9dd06f5945,2026-03-05 09:25:59
2415,d85fd163-b4a6-4b2d-9a37-d78da2cd7273,99,ASUS,ZenBook,Windows,GF6TNAR7c96BzM1x,640,a80f16d1-b278-454d-8009-da0932098cfd,2026-03-05 09:25:59
7093,6aeeea35-526b-4df6-990a-0b0ff719a511,235,HP,EliteBook,Windows,yfO61uaSVomMVCaj,222,6f8a3432-9217-4a71-87cb-7c2afaa8693c,2026-03-05 09:25:59
5632,74f51233-7aa0-4765-8cb7-8037c54378a3,358,Apple,iPhone X,iOS,BsuOR6HBt4KF7E2v,318,d727ef45-d576-4b18-ac4f-f7af48eb75ca,2026-03-05 09:25:59
7563,07a02593-2fea-466f-b58e-b6fd548cb884,182,Apple,iPhone X,iOS,Xg4byMOrLLiTDp6c,663,13668e4b-7947-4886-a32d-012ef6f6993d,2026-03-05 09:25:59
1484,1c33c523-9dd5-4ef8-b32a-a28e7a9d8aec,140,Samsung,Galaxy S10,Android,lLd0jLkyj7YEVzzO,471,2acdd783-adb2-40e5-a174-4912d768fcbc,2026-03-05 09:25:59
7653,063187d2-5dda-40e9-8a5a-6e14563781a2,446,Apple,iPhone 3GS,iOS,orBJc59StIud0Kt7,865,8a3119ec-3e95-4c37-b987-a0dec88f2119,2026-03-05 09:25:59
9592,c229fc46-de80-4d39-8c63-fb4fa77f074a,406,Samsung,Galaxy S10,Android,YmHds1bbtDTDfXjU,347,236f6d94-0c1e-402c-b45e-d50505288d06,2026-03-05 09:25:59
