id,uid,plan,status,payment_method,subscription_term,payment_term,user_id,dt_current_timestamp
5703,510db5e1-7e0d-4cd0-ae25-2a32848d1d44,Basic,Idle,Paypal,Weekly,Monthly Payment,67567bda-0ced-4950-930a-862cca02e269,2026-03-05 09:26:25
4360,6e170cc5-3102-4572-8f4f-03100f82754b,Gold,Blocked,Alipay,Lifetime,Monthly Payment,f8094865-28b7-4e7b-bc15-cbd17366eb2d,2026-03-05 09:26:25
7390,73f533b6-1a9c-4286-bf11-43dd130631c2,Gold,Cancelled,Paypal,Monthly,Pay per Use,bed3cfa8-5178-4086-a4ab-fca91c1b727e,2026-03-05 09:26:25
2995,d9927ec6-e7ee-4df4-a222-b621d210ab77,Platinum,Idle,Alipay,Monthly,Pay per Use,799628ac-0921-485d-9362-287d3b35eb47,2026-03-05 09:26:25
4242,0d10c075-7214-417a-9795-6b1c467f108f,Basic,Blocked,Alipay,Monthly,Full Subscription,1fdc3b79-d10e-46d5-932d-609a24d927cf,2026-03-05 09:26:25
2535,2d2127d2-74e3-40aa-b400-ab21512e2d92,Standard,Idle,Credit Card,Quinquennal,Full Subscription,e01713d3-ad33-42a1-b61e-46707aad0d62,2026-03-05 09:26:25
3307,6b631f9d-da32-4767-b13c-79066bfe6f28,Standard,Idle,Bitcoins,Quinquennal,Full Subscription,284d66a1-b07f-4f38-9fff-f258a9c4f527,2026-03-05 09:26:25
3452,1dc3fbb3-35a3-418e-8766-2e89d4ede1ce,Basic,Idle,Credit Card,Lifetime,Pay per Use,cdf92d6c-98f6-44f6-8551-fa94d6baee6d,2026-03-05 09:26:25
3348,f4297c52-7ada-42a0-981b-154b66c997ff,Platinum,Idle,Credit Card,Monthly,Payment in Advance,413e5b6a-60f1-4d01-ad4c-91569e0693bd,2026-03-05 09:26:25
1258,487d4a8d-66e6-49f4-8bd6-1fcd19707725,Platinum,Cancelled,Paypal,Yearly,Pay per Use,2d89eecd-913d-4589-ba5d-168e99122247,2026-03-05 09:26:25
5395,97b0def7-5489-4228-a612-a706763dfd50,Standard,Cancelled,Money Transfer,Monthly,Payment in Advance,d1f8bb14-0ece-456d-946b-0cd5006f7b4f,2026-03-05 09:26:25
5157,5db06ee9-b7b3-4034-9c00-d1e6f3834e4f,Platinum,Blocked,Google Pay,Quinquennal,Pay per Use,c021c365-b932-4e46-b624-6b7947ef55ae,2026-03-05 09:26:25
4820,2da9fd63-9bbf-4c10-8c90-8f99e614518d,Standard,Active,Bitcoins,Lifetime,Monthly Payment,722c7548-2625-4cb3-9d75-a46ec79467d9,2026-03-05 09:26:25
7997,c4d67a87-847f-419b-bb5f-e8d6f2e4044d,Platinum,Idle,Alipay,Weekly,Payment in Advance,c68b6490-9156-46d4-842b-77ccb03535f1,2026-03-05 09:26:25
7112,b161b67e-0985-4982-87c9-b857baccae2e,Gold,Blocked,Alipay,Yearly,Pay per Use,d3d1a717-572a-4320-aea1-63b9b7e1187c,2026-03-05 09:26:25
8986,ecae93d4-f2d0-421d-970e-445dcf48896b,Standard,Idle,Alipay,Quinquennal,Payment in Advance,fe1acf50-79c2-4abc-a4d6-68c95132e551,2026-03-05 09:26:25
8582,e0782ae9-8056-4128-8f96-380714714ad1,Bronze,Active,Paypal,Monthly,Monthly Payment,85dcfc8c-9351-49ae-b0ac-8bb96c25829d,2026-03-05 09:26:25
3818,411db13b-b6fe-47b1-8caa-68e8b3c18c3b,Bronze,Blocked,Bitcoins,Monthly,Pay per Use,d73346a9-06d2-4cdd-860e-1794e40b0c41,2026-03-05 09:26:25
3233,83fe4320-88fb-47fc-9024-e42ec87419f6,Standard,Idle,Credit Card,Lifetime,Payment in Advance,f8c45e7f-912c-4259-b6f0-160ef7cab9ee,2026-03-05 09:26:25
6753,9f76a48d-6978-4f62-970b-a09869740526,Basic,Active,Money Transfer,Monthly,Monthly Payment,73c9886a-2147-4495-9463-3da330191558,2026-03-05 09:26:25
9051,d15e69d6-2fe2-4e4d-9bc5-7a92dfc91d27,Gold,Idle,Bitcoins,Yearly,Pay per Use,4e32c830-ece1-424b-b214-cc476906d716,2026-03-05 09:26:25
