id,uid,keywords,user_id,dt_current_timestamp
1995,be9c227f-bb64-46cb-aca3-dde9d0216e71,"[{""id"": 7513, ""name"": ""terror""}, {""id"": 5414, ""name"": ""courtroom drama""}]",0ba4a92a-f1a0-4b7e-b7ab-0cc88491b962,2024-01-17 17:21:11
7779,2e8b706e-65ce-40c9-9ccc-b29d71fa4309,"[{""id"": 7559, ""name"": ""detective""}, {""id"": 7277, ""name"": ""mutant""}, {""id"": 9025, ""name"": ""corruption""}]",a36b56b7-48ae-41a6-ae14-ec7296d50f31,2024-01-17 17:21:11
4197,305b85e9-082b-4f60-82d3-5eb0acfa5f34,"[{""id"": 1923, ""name"": ""terror""}, {""id"": 5382, ""name"": ""marvel comic""}, {""id"": 9047, ""name"": ""war on terror""}]",13a31c9e-0c41-49af-ad92-60395baf8bb3,2024-01-17 17:21:11
6592,f9d51f86-9a54-4b20-b297-5b362df2fec6,"[{""id"": 776, ""name"": ""terror""}]",8accbc2f-a485-4fe6-90b7-3b9907eb3fbb,2024-01-17 17:21:11
6848,7aaa2d17-7d6d-4ecc-aa47-6f65f1b6f88a,"[{""id"": 126, ""name"": ""mutant""}, {""id"": 5199, ""name"": ""corruption""}, {""id"": 8645, ""name"": ""marvel comic""}]",55f7c4ac-4553-4ac5-bb4d-1cdd52eddc94,2024-01-17 17:21:11
6924,578ee119-61e6-455e-afba-396e26d9bc6f,"[{""id"": 7339, ""name"": ""war on terror""}, {""id"": 6192, ""name"": ""terror""}, {""id"": 7254, ""name"": ""courtroom drama""}]",7412d0a9-c804-4b8d-be52-5ff6892186dc,2024-01-17 17:21:11
5109,0d49fab0-318b-43e4-a390-46a3592c2164,"[{""id"": 2814, ""name"": ""mutant""}, {""id"": 6722, ""name"": ""courtroom drama""}, {""id"": 1867, ""name"": ""economic theory""}]",610d99cb-8aff-48ac-b320-d9b95f8a910d,2024-01-17 17:21:11
9867,f1688926-3d5d-4e8e-9297-6f3d7cc2ca15,"[{""id"": 5299, ""name"": ""terror""}, {""id"": 6199, ""name"": ""war on terror""}, {""id"": 9086, ""name"": ""murder""}]",91846325-d3c9-4936-bf5d-c43c7c23606f,2024-01-17 17:21:11
2863,d8cee115-1ad2-40d2-9c52-3a21c8e5c8da,"[{""id"": 9107, ""name"": ""war on terror""}]",e9368666-9ea3-4122-9fd8-6412f262f87e,2024-01-17 17:21:11
3922,4dfcae05-20ae-4dce-9e8a-772c72f08123,"[{""id"": 878, ""name"": ""courtroom drama""}, {""id"": 4335, ""name"": ""corruption""}, {""id"": 2420, ""name"": ""economic theory""}]",4ded2745-fff5-4962-a745-a6837f111b2d,2024-01-17 17:21:11
9802,fd464ffe-7544-4db4-adcc-082953db6e68,"[{""id"": 7514, ""name"": ""terror""}, {""id"": 4022, ""name"": ""war on terror""}]",909c6730-5d1e-4206-9970-75fce0dcde47,2024-01-17 17:21:11
5925,8c6272c4-c328-4e41-b963-bcbefed83a47,"[{""id"": 290, ""name"": ""mutant""}]",e2fe312b-1d9a-4130-ad4b-1bf3e4d6e2f3,2024-01-17 17:21:11
6993,4849415e-99d3-4cc2-aebb-82ffcfe204c1,"[{""id"": 5936, ""name"": ""courtroom drama""}, {""id"": 9740, ""name"": ""detective""}, {""id"": 7507, ""name"": ""court""}]",0cecee99-9a6b-433e-95ef-257449158bce,2024-01-17 17:21:11
1601,500ae998-4171-4f5a-b183-2889878fe15f,"[{""id"": 7798, ""name"": ""murder""}, {""id"": 458, ""name"": ""corruption""}, {""id"": 6272, ""name"": ""courtroom drama""}]",3d86bd5a-8e2e-4fac-84eb-91cf88d6b217,2024-01-17 17:21:11
5651,b876c38c-9cb8-406e-9844-62bf54639410,"[{""id"": 2550, ""name"": ""hip-hop""}, {""id"": 1160, ""name"": ""marvel comic""}, {""id"": 5178, ""name"": ""independent film""}]",212178f7-8a0c-40db-8fce-d636001bd454,2024-01-17 17:21:11
3416,9737380b-25cc-481b-b753-6d7cf489d51b,"[{""id"": 7381, ""name"": ""courtroom drama""}]",f0657fed-5477-414b-873d-b00626588e58,2024-01-17 17:21:11
8609,f0b0a859-5d4a-49e4-8f9a-15b3a29f86bf,"[{""id"": 5528, ""name"": ""war on terror""}, {""id"": 8920, ""name"": ""independent film""}]",e36c870a-4a36-450f-bf80-d96bbf609bb2,2024-01-17 17:21:11
