id,uid,keywords,user_id,dt_current_timestamp
9486,6dc1c803-513d-46a1-9e12-ab75cad1f338,"[{""id"": 1686, ""name"": ""economic theory""}, {""id"": 4693, ""name"": ""court""}, {""id"": 8910, ""name"": ""detective""}]",057474b4-5433-4b0a-8db2-e9e6ec115d9c,2024-01-17 17:21:11
3899,5b0baed9-90d5-449f-b8ac-0d68c992de3f,"[{""id"": 9190, ""name"": ""murder""}, {""id"": 9353, ""name"": ""economic theory""}, {""id"": 8025, ""name"": ""corruption""}]",e46d9355-3713-4304-9327-05d91829d2c2,2024-01-17 17:21:11
9708,41f4aafc-7671-4633-a60f-c3f901bb1b51,"[{""id"": 3009, ""name"": ""hip-hop""}, {""id"": 5033, ""name"": ""independent film""}]",972f2190-52d9-410e-8d45-71a0246c8669,2024-01-17 17:21:11
7745,f4a48f6e-ce1d-4910-bb39-70e16235a47a,"[{""id"": 8826, ""name"": ""corruption""}, {""id"": 6155, ""name"": ""court""}, {""id"": 9918, ""name"": ""hip-hop""}]",3cf49b65-05f9-4f4e-95f8-4dd9a3d94485,2024-01-17 17:21:11
3716,f2311938-d230-463b-a20d-c5a29264b1cb,"[{""id"": 5790, ""name"": ""murder""}]",1198471c-26ce-44a8-8f05-eb3094f719b8,2024-01-17 17:21:11
2842,ca78adad-62dc-4748-92bf-f56644e2049d,"[{""id"": 8836, ""name"": ""murder""}, {""id"": 149, ""name"": ""courtroom drama""}]",bcdbc933-1555-4652-bbea-573877daad0e,2024-01-17 17:21:11
8268,8a86d7f7-c463-42cb-905d-ce6be72e5426,"[{""id"": 7187, ""name"": ""court""}, {""id"": 6831, ""name"": ""marvel comic""}]",18e0cec4-8fb9-410a-bea3-5a1ed590d3d5,2024-01-17 17:21:11
3458,393fb62f-c74f-410e-94ec-03c2877f582e,"[{""id"": 3998, ""name"": ""murder""}, {""id"": 8863, ""name"": ""independent film""}, {""id"": 242, ""name"": ""courtroom drama""}]",bf94f3db-0fe9-4433-be56-0f3b0dac4150,2024-01-17 17:21:11
2871,f2a08287-5c5b-440b-9d6c-a1f79bc23b7a,"[{""id"": 7927, ""name"": ""marvel comic""}, {""id"": 5300, ""name"": ""hip-hop""}]",31eb4625-dcd0-496a-b478-c150a654d0a1,2024-01-17 17:21:11
9145,ec55f34c-8ccc-4974-a232-fa3cdcd4a533,"[{""id"": 9802, ""name"": ""courtroom drama""}, {""id"": 7581, ""name"": ""marvel comic""}, {""id"": 1257, ""name"": ""corruption""}]",c7d04d7a-7f50-47b6-86e8-60d6dc98cd93,2024-01-17 17:21:11
