id,uid,build_number,manufacturer,model,platform,serial_number,version,user_id,dt_current_timestamp
2473,25ce6c70-e584-4e5d-bc13-a1e22661dc41,52,ASUS,VivoBook,Windows,plc8inJH8Z0Jb0ZV,155,a9e7f4c0-3d79-446b-b44e-55ae3ee05b9f,2024-01-17 17:09:35
2004,3feb3d35-4092-441d-b303-9aece388f8f5,387,Apple,iPhone 3GS,iOS,Jf62SqgdXjQsTbJf,197,1ff091de-d15c-480c-917f-9ed7442ad73e,2024-01-17 17:09:35
2883,a74714f7-09c4-4a82-986c-310e63a48c32,225,HP,EliteBook,Windows,LG0Q7ffdhAgg6nEW,168,094bd1b3-540e-4129-9d58-8c11e31625f6,2024-01-17 17:09:35
2968,f0b44662-a623-4c09-820a-34a80e75908d,356,Samsung,Galaxy S10,Android,lkd8XnDeqEQAhn2m,421,91701ee9-5b0a-411c-82a6-112f3a0c1145,2024-01-17 17:09:35
9874,7c0e80c5-3fc6-4b5a-921f-9508836901f1,383,ASUS,VivoBook,Windows,6S2UWPKQ65aAyN3t,470,608f4b82-69f5-4c6e-8734-9b5d5b4c7788,2024-01-17 17:09:35
7669,0bb8b332-0f8b-4316-bfe3-153c73e0bc8d,104,Samsung,Galaxy S10,Android,WA0gwygewN8ZcvtM,912,9e410645-96ff-4964-93bf-53a1ea42252f,2024-01-17 17:09:35
9252,2e72cbb2-695e-4e7c-b872-64b9d5366db0,443,HP,ProBook,Windows,O9SIHpYzU9zEzEWm,212,15ecf9b6-769f-400e-8174-a1963254a5bd,2024-01-17 17:09:35
4552,3c01c38a-8cac-4639-bb79-11b33513d24d,223,Samsung,Galaxy S10,Android,YeuecFJctLGW2mDO,450,1028627a-cb0f-4e34-84ed-f950a5f8f4a1,2024-01-17 17:09:35
3862,af8ff223-c903-4d2a-abcc-f6110aa97e1b,322,Apple,iPhone 11,iOS,KMJL5v8R8D6CLal9,425,54e08e9e-cf86-4a36-830f-306d1c030fec,2024-01-17 17:09:35
1870,d9661482-3b38-4184-9e8b-2629912b3506,278,Apple,iPhone 3GS,iOS,7Uxi0MrjRJUrh47s,287,c8f68cbf-cc2d-459a-8a43-803159dc69d4,2024-01-17 17:09:35
5072,b979f6e1-27f1-4d80-8e5f-f27176d827bb,171,Apple,iPhone X,iOS,D9Prd35MiYlDPSWp,292,75408989-3d96-453a-8820-4034967afe5f,2024-01-17 17:09:35
7983,f1461988-223d-4190-9f85-add1489a513c,442,Apple,iPhone 11,iOS,fgBUCy2cKJFnjk5g,500,78bced13-a288-402f-bfc1-daa3821a9e06,2024-01-17 17:09:35
3119,bbc5c426-6f05-4a95-866e-4db11c62c1f9,157,Apple,iPhone 3GS,iOS,6JIEjF52XnhiGTzc,210,814a91eb-b265-4ab2-ab45-f483883090db,2024-01-17 17:09:35
8422,652c51a4-c63d-484a-8f3e-0dafa9bbf074,350,ASUS,VivoBook,Windows,Fxa2pt1Gds3xFwiE,192,0cfd47b2-5724-4576-8dfc-af3cc54c8dd3,2024-01-17 17:09:35
3294,71f4bac3-9434-4fc4-82e0-7dc2ed5520c4,450,Samsung,Galaxy Note 10,Android,SYeFkZ0jdc52meFD,623,fb24c384-57b4-49cb-8b8f-744712ab3955,2024-01-17 17:09:35
3786,e3ac0f5c-9e09-4402-875c-1b4487859032,356,Google,Pixel 4,Android,7a9DiJqsTLPo9EoJ,359,a64d4e8f-8c92-41dd-850b-999d32ab356f,2024-01-17 17:09:35
8754,e668d043-a79f-4c7c-9e43-962afb8e0783,256,Google,Pixel 5,Android,LfKdjz33miDCS8HX,514,1d3e46b9-6033-4df1-88a0-4d364df83183,2024-01-17 17:09:35
6091,c6a5d16a-c86d-4e37-b75b-adcbacd0bccc,309,Samsung,Galaxy Note 10,Android,bT5Ifxk9vaLIJnuz,349,478ab6e6-d34f-492c-abd4-122609e4ebe1,2024-01-17 17:09:35
9113,f9dba003-c888-42ab-8ab3-664243f17cf2,160,Apple,iPhone 3GS,iOS,kABS9rFVYlmrWVul,787,2f583958-0e38-4a13-83b9-a84ae893fd67,2024-01-17 17:09:35
9859,9ca3071a-e4a3-42a5-a5b8-9569476cde30,366,Samsung,Galaxy S10,Android,ZDzk1nIu9jk4G5WJ,162,2fed7efd-b80e-41e4-bb53-f9b530af95c7,2024-01-17 17:09:35
3049,bd40eb50-9eba-4d62-a4f9-0d43a62707a9,176,Google,Pixel 5,Android,QkEhTsULH40IUOx0,869,0c104669-9c2e-4ec7-9d8c-62729a0d7138,2024-01-17 17:09:35
3854,5182a4ae-8264-4749-b712-e065e6ffd461,459,ASUS,ZenBook,Windows,BpuShcfViPDv0BQs,895,acd835a2-af25-4248-aab3-0d10e5c164bc,2024-01-17 17:09:35
6549,c49d2d55-c394-44a1-9dfe-7b43ffdefa4f,345,ASUS,ZenBook,Windows,WlPG8UQ5eA3XuKZC,774,0665e6b7-4473-4f8e-8efb-ceed13a56bf0,2024-01-17 17:09:35
7473,522185de-0825-4e57-a5c3-f367618d47fc,310,Samsung,Galaxy S10,Android,CSNgT27SdpXvxO6y,521,ee0e1914-ebb5-441d-ada0-208788563e1e,2024-01-17 17:09:35
3865,fdefb189-7339-4234-9053-74715c921ec8,203,Samsung,Galaxy S10,Android,qUPUXBYEVqx4c7t8,458,5be51729-ebf9-4990-9bcc-a1b8fcc83e79,2024-01-17 17:09:35
3417,bba3df21-2dcb-4d0e-9fc9-4d2b012c3f52,322,Apple,iPhone X,iOS,Pj0eZrhsZPfCB2eH,573,efab600e-8e6d-40bb-b42f-6d8f700602ff,2024-01-17 17:09:35
9868,6093b819-6b09-4894-941f-9f594be1eee7,345,Google,Pixel 5,Android,UUqjHe2mNqiAl8la,506,71da65cf-48ce-4e01-b7f0-b15c8791803f,2024-01-17 17:09:35
6324,d16940c8-4780-4089-8487-3db5a79b9cfc,248,Google,Pixel 4,Android,JDyJKmreVTOEKtQi,395,a7b01227-ca09-493f-8fd3-dc8d14a4195b,2024-01-17 17:09:35
6789,24b89182-88b9-4cf9-8059-8296ecd837b5,321,Google,Pixel 5,Android,Lh0c783qH7WpW30x,851,ce518211-e4e5-4899-a936-9d43295a2b2e,2024-01-17 17:09:35
7820,42b82c66-67c1-4a7d-ad78-e5a5c3ad346e,127,ASUS,ZenBook,Windows,dw5ha592Nqc9Z5jF,632,ade693b4-350d-4704-9dab-58cd60ca2668,2024-01-17 17:09:35
7732,5ea5aff2-d331-4574-94dd-6fed642f8b4e,400,Samsung,Galaxy S10,Android,VTk4IEM4an4FYsxZ,877,5094c72b-6c23-4ad4-b2a9-769253ac342b,2024-01-17 17:09:35
4063,4ef63283-9ac3-4aad-ba89-cd7a1d3231a7,256,Google,Pixel 5,Android,lIEjCy3MEa430N5R,727,40ad9fb1-0c57-4bc3-a4d3-50d4cfe58021,2024-01-17 17:09:35
9201,c63a4a68-4409-4653-85bb-518eabb187d2,469,Apple,iPhone 3GS,iOS,0seyxgTtDZvFKGCI,607,8ddeec69-b4fa-4246-acea-fc8f273b5c59,2024-01-17 17:09:35
5775,8410f8e3-76bc-4e25-a691-2b86925820e7,467,ASUS,ZenBook,Windows,8BH3wHuvWh87rcBs,214,148a912a-5c2e-49d7-a4cf-6502aad4db4f,2024-01-17 17:09:35
6823,e5d73738-7f32-490f-9d69-e91a27530906,470,HP,EliteBook,Windows,kQgNZKRmH5Q628E5,471,60a8ef55-2666-407a-9d78-78b7e8c33e1f,2024-01-17 17:09:35
2228,66ee5649-57c5-4bdb-ad69-cb4073f12e0b,376,HP,ProBook,Windows,z2HfGIM7D2Vk2CkE,343,1622a9a5-e094-4f61-be0a-43faf36506f6,2024-01-17 17:09:35
2890,efc37ae5-9d2a-429e-8977-1561d6b052a2,274,ASUS,VivoBook,Windows,phWoX9pr3pMvxmqp,883,70dd62d3-0080-4b07-82dd-0a62628728bc,2024-01-17 17:09:35
2231,b9a7a314-c848-4a82-a08d-74a9c6718dd5,168,ASUS,VivoBook,Windows,WzWEnGFbukJZihb7,769,e9a94db2-c927-4093-b403-ab55cdd58ab0,2024-01-17 17:09:35
2132,e4aa04be-08da-4c60-8f55-1ba2237cf437,398,Google,Pixel 5,Android,5FjG3fQxhdx3mGav,942,fb6756f5-672e-4d83-aee5-9bd5a765bea5,2024-01-17 17:09:35
2121,e530caf6-57e3-40ff-b2aa-f0332490b765,472,HP,EliteBook,Windows,iT3p1v6KhAktb5G8,765,17bbbb39-be82-44ee-aadd-75ac699395f5,2024-01-17 17:09:35
9149,70648b12-d780-475f-97f5-b054dec3cf58,80,Samsung,Galaxy Note 10,Android,8pk1L83UsJ03kE1l,268,1c968d84-763e-42d5-99bb-9369b8996019,2024-01-17 17:09:35
5695,504cea86-54fb-482a-a51b-6e4922248076,246,HP,ProBook,Windows,eUDR5qR7Z2HbHn6R,229,9d5eb260-b0c9-4cfa-a3d8-adeabf043f39,2024-01-17 17:09:35
2493,dc6fad5a-548e-4d0e-b787-ded88ae2e405,435,Samsung,Galaxy Note 10,Android,JVUuA0d44H3b5hJG,443,c016fba7-7053-4a25-b4b3-2e4c3a40ccc1,2024-01-17 17:09:35
8548,c63bb595-ea00-4946-9b6b-5819d4b54ef0,170,Samsung,Galaxy S10,Android,OIOTojypdatLNk6d,179,152807b4-f8b8-4e1d-be76-2a45ef782659,2024-01-17 17:09:35
5360,f8b9921e-2149-4381-a008-b5db66e5ba3f,126,HP,EliteBook,Windows,d71l6QoA7CclyGQS,374,a0358dca-2a1b-4f8e-bc69-6e01594f5f3d,2024-01-17 17:09:35
6700,a50e2381-16e1-47a8-8533-4ad5bfcb2794,415,ASUS,VivoBook,Windows,P8LF8LXcprMGKWUy,570,d2a41ccb-be09-4765-becd-a55074c13ef6,2024-01-17 17:09:35
2112,52e58428-3ab8-41b9-80f1-273732c714d5,383,ASUS,VivoBook,Windows,qpVCuU7ZiiFXMjHX,734,7186c85c-f2be-46ca-8065-98c4c0189bfe,2024-01-17 17:09:35
6705,bd4dfc89-6c28-4ebb-8f3a-6ad382c14793,266,Google,Pixel 5,Android,clJV8GA5wLvEGM9f,593,de1cb292-a6e7-4fd3-9038-9aaedef9b26d,2024-01-17 17:09:35
2998,bdc46f2c-0dc2-419f-bffd-d4623a6cbf96,233,Samsung,Galaxy Note 10,Android,DrWcpM3JAuYCy5gK,680,8b1d07f9-c73d-4bbc-b3be-a0a1187fa94e,2024-01-17 17:09:35
