id,uid,build_number,manufacturer,model,platform,serial_number,version,user_id,dt_current_timestamp
6668,b66b00d6-2b23-46e0-a0df-a2209e9b81b3,417,Samsung,Galaxy Note 10,Android,2BaMACrnBOMQIIPd,561,0ba4a92a-f1a0-4b7e-b7ab-0cc88491b962,2024-01-17 17:09:35
4695,fb7de860-cd04-4b88-b81e-785ffaabcbf1,127,HP,ProBook,Windows,qbF45YC0GDcYCWuA,923,a36b56b7-48ae-41a6-ae14-ec7296d50f31,2024-01-17 17:09:35
8805,dee23ade-3d42-45cb-a246-a6e0a73c8f9a,493,Google,Pixel 5,Android,o4jYfiJDSE1U85Js,743,13a31c9e-0c41-49af-ad92-60395baf8bb3,2024-01-17 17:09:35
6042,8716c708-9847-4dfe-b91a-a9e32d9b96fe,269,ASUS,ZenBook,Windows,QF046E0dfVD5uJNz,955,8accbc2f-a485-4fe6-90b7-3b9907eb3fbb,2024-01-17 17:09:35
6707,f762e846-c7af-4ae8-ba29-a1af07266e4b,143,ASUS,ZenBook,Windows,cTcUy0Ehrqv7buKw,801,55f7c4ac-4553-4ac5-bb4d-1cdd52eddc94,2024-01-17 17:09:35
9791,29e275bb-460a-4ab3-9bc6-1ae79ad1338d,296,HP,ProBook,Windows,icQWefFXFWnRCQwK,428,7412d0a9-c804-4b8d-be52-5ff6892186dc,2024-01-17 17:09:35
7079,becdcb0b-8008-4779-9125-a4398496c4c1,191,HP,ProBook,Windows,6tK28yU4EpfuD5iF,509,610d99cb-8aff-48ac-b320-d9b95f8a910d,2024-01-17 17:09:35
7156,92ce0f1c-ace3-4eb1-85ce-1ff95d0f312f,364,Google,Pixel 5,Android,qDUyLF5vDTUoySBi,608,91846325-d3c9-4936-bf5d-c43c7c23606f,2024-01-17 17:09:35
5740,33d0c48d-5363-42c1-8357-689de17cf887,447,Apple,iPhone 11,iOS,rsfEWHaclxSOpdQF,142,e9368666-9ea3-4122-9fd8-6412f262f87e,2024-01-17 17:09:35
5761,4981d4c3-31ef-4457-8a9e-d6abcf3e437d,189,ASUS,ZenBook,Windows,JqUmaZSeV9slGUQK,363,4ded2745-fff5-4962-a745-a6837f111b2d,2024-01-17 17:09:35
3879,7f3c6678-beab-4456-adde-e8a5dea7ad52,231,Samsung,Galaxy S10,Android,iHtquULNoY5eQkFR,208,909c6730-5d1e-4206-9970-75fce0dcde47,2024-01-17 17:09:35
4871,4e8da03a-d00b-4690-b26e-2849c478a821,403,ASUS,ZenBook,Windows,oKeGh92EtLLZgvqQ,172,e2fe312b-1d9a-4130-ad4b-1bf3e4d6e2f3,2024-01-17 17:09:35
8463,c8b8d559-57d6-4297-a348-78e387dfe27d,57,Apple,iPhone 11,iOS,g40j2IioLeRpd8mq,431,0cecee99-9a6b-433e-95ef-257449158bce,2024-01-17 17:09:35
6524,59047429-f4e5-4db7-9cb3-2f56c091d62a,306,Google,Pixel 4,Android,3iEOsSbGDJ03Mt8W,448,3d86bd5a-8e2e-4fac-84eb-91cf88d6b217,2024-01-17 17:09:35
2349,541749ea-e0e0-45c4-8503-cc6972e54810,174,Samsung,Galaxy Note 10,Android,oABGYtBbR5bRJX0n,985,212178f7-8a0c-40db-8fce-d636001bd454,2024-01-17 17:09:35
3057,2c04ff78-a55f-4ff3-8da7-6c4fb07848d6,285,HP,EliteBook,Windows,s7oMc68uaWtYCyy4,950,f0657fed-5477-414b-873d-b00626588e58,2024-01-17 17:09:35
6881,564954d4-1bb5-46f9-af1a-65c85b8cfacc,202,Google,Pixel 4,Android,NNP8jaBARuewSq58,253,e36c870a-4a36-450f-bf80-d96bbf609bb2,2024-01-17 17:09:35
9128,b8bfdce6-3e76-420f-8352-d7b748f3a437,314,Google,Pixel 5,Android,eEWq9xfDyuktWPkC,120,38e44540-dcb8-4ca8-81dd-1b89ffb0b78f,2024-01-17 17:09:35
4460,f01bba09-77d2-4d08-810b-6a467b35c266,50,Google,Pixel 4,Android,vCVnYJbejJg8cP0l,269,089b7cb7-f57c-4565-9998-3943ce3d93f4,2024-01-17 17:09:35
6463,e3b3bc3e-ac45-4a52-8f34-b8723efc784b,162,ASUS,ZenBook,Windows,Yc8Nm9Cj8C4iRHvz,188,5d1c0ac1-9613-4618-84d7-8178142bec14,2024-01-17 17:09:35
3017,f7ed2a42-2c16-401e-ade1-15b0e54f7467,307,ASUS,ZenBook,Windows,mTqj2Kqi6OREmTC9,646,665a9e8f-26c1-45e7-9b09-60d35610da49,2024-01-17 17:09:35
3568,1c56a09e-137f-4faf-bbbc-356ad9e91cff,309,ASUS,ZenBook,Windows,eyWtH3ZaRxkvhmYE,691,fd086697-c3d0-42ce-a3a2-fe102b17e7a0,2024-01-17 17:09:35
6968,cf3f16fb-efac-4b06-80c0-9313de884d93,445,ASUS,ZenBook,Windows,78WICvfAB3wq1ZEF,613,f4e5a01f-e282-4113-9185-15c5cc6dce52,2024-01-17 17:09:35
3676,be5f3d81-81fe-45cb-91aa-ade64cde6fa6,77,Apple,iPhone X,iOS,QJOG8NN8Zkc8pVPO,892,da81fc3d-0475-4e8f-9523-89d0a5faa296,2024-01-17 17:09:35
3822,6e85b3f9-5203-4464-9408-5045ed9d9027,445,Samsung,Galaxy S10,Android,yHi8ABHiHYnnxhId,403,98d2a5c8-5b92-4e81-bc16-644740f12d08,2024-01-17 17:09:35
9894,2457a42e-dba3-4361-bc7f-256b72c6ce8b,134,ASUS,ZenBook,Windows,sJuhbKoBWrjwof53,435,c131432a-6c3d-4214-aad8-e3e949a18f10,2024-01-17 17:09:35
