id,uid,build_number,manufacturer,model,platform,serial_number,version,user_id,dt_current_timestamp
6766,e3505b80-ea5b-4b13-95cf-e065ee52cce3,94,Google,Pixel 4,Android,eaHXFp6ehZFezYM6,454,6808a3b8-2230-4027-97d3-e2eb67a2d3e2,2024-01-17 17:09:35
5102,b5b6448d-39c4-4fb9-aca0-132761bd7d8d,401,Google,Pixel 4,Android,Xw5U9i1j7HR0D92r,647,a94c130f-fc56-4f58-ac71-c7ef4b0a446a,2024-01-17 17:09:35
5067,a51cf91b-005f-4883-82da-126ae899cc62,336,Google,Pixel 5,Android,RYtiBZ2Cr1BKbTJm,912,24cf2eea-b334-40f8-bd56-d5da6b6cf291,2024-01-17 17:09:35
8668,9a72f713-6cc7-4941-a950-3cfdfa03b1be,109,HP,ProBook,Windows,k03vlp0VahPxzIGp,230,5db08085-3b32-4ad8-b5bf-de23d33db48a,2024-01-17 17:09:35
7671,08296fba-ae6e-40ae-94c3-1ac5fb87cce6,432,Google,Pixel 4,Android,TuNnnzUVzQAILkLL,993,6aae6fbf-1a35-428f-9d72-ed1f2378fcf5,2024-01-17 17:09:35
7781,b010d331-a5db-4aaa-81ec-44611a04d4e0,158,Google,Pixel 5,Android,pt0KFQo2UeMr344g,351,d4daf90e-92ec-411e-a8fd-cc67847b4c8b,2024-01-17 17:09:35
7485,be2fa6fe-d536-4e46-ae13-d5f8738bb24f,83,ASUS,VivoBook,Windows,i9kblReWmyz6OAPq,158,1de5f09a-10c6-4bc1-a7fd-3f5fd4628e60,2024-01-17 17:09:35
9693,d1213cac-520b-406b-981e-704f08027e64,441,HP,EliteBook,Windows,OqcpzP79cW9DokGb,850,83110bd1-8c45-4d58-a7a9-71c74a4bfdec,2024-01-17 17:09:35
1194,e505975d-1c6e-42f4-928a-1639bb6a1902,312,HP,EliteBook,Windows,bn2oz2r4fa6iP6RP,705,51266c9c-c77f-4afd-af22-4d3a14b7fa3f,2024-01-17 17:09:35
9332,b708d35b-d941-400a-b1ab-3b4e89fa7759,175,Apple,iPhone 11,iOS,qTjSNZ0DOb1uzbib,819,ae22a074-813a-4a50-b3da-cb6f880c82a9,2024-01-17 17:09:35
7705,054046dd-72ea-4fa2-989d-c84e534a4991,209,Apple,iPhone 11,iOS,hWurZDc34HTIHsse,916,052acbd1-43f7-4d59-8213-f91fafc0bf98,2024-01-17 17:09:35
3650,31150349-eec9-4989-b9b6-083f8cdb7f25,255,ASUS,VivoBook,Windows,KbOry3tCXVVhebNM,884,c4c04ad5-18c7-4095-853e-0875496ee797,2024-01-17 17:09:35
2825,8f9404a4-d481-4b7d-aca2-11ec77873bde,236,Samsung,Galaxy Note 10,Android,OZrXiu0g2Xa5ihL0,220,9d460064-ec5a-4881-a01b-ea4b2dd36bbf,2024-01-17 17:09:35
1121,a4f5937a-14e7-4be0-8b1d-114abc3396f8,51,Google,Pixel 5,Android,hwISi3t3QToOLgmb,350,ffbc1596-f012-4146-9161-0e26b261e429,2024-01-17 17:09:35
8016,c5566609-79c3-4e93-8a50-12de898897ce,178,Samsung,Galaxy S10,Android,C0wTs7MbrUMrniYr,431,12012cfa-1418-443c-ba71-a2685df8f16d,2024-01-17 17:09:35
7310,29795b60-feb5-4ddd-ade0-5418d7b1bf73,246,HP,EliteBook,Windows,p3pFvbwejuAZYliE,519,a4028cf7-f3fb-44f4-b4cb-eb3832b3a2fa,2024-01-17 17:09:35
6730,93623cc5-4b71-4661-81bc-a52c6b286b26,235,HP,ProBook,Windows,8nxYRp8m6CzOYAw6,199,506020a3-79fd-444a-9c36-f6f9e9c41406,2024-01-17 17:09:35
3315,7d7af6b1-71bf-45bc-a20f-337144120d4c,108,Apple,iPhone X,iOS,gUkY1VdZRPVSLUe7,552,ba18e60c-ad21-4a5b-9d12-ddbe1301cc4f,2024-01-17 17:09:35
2261,25d5e443-bb3c-40d7-85eb-654866061ae3,477,Samsung,Galaxy Note 10,Android,QzN0TVNJFWYTUXRj,723,46d228b2-a4f7-4d2b-954e-a34eda44265f,2024-01-17 17:09:35
3225,411d35a9-4a17-4cfe-81c5-f60d262f6f52,196,ASUS,ZenBook,Windows,HXLR1mWn4flBvVyg,567,b51214d0-e547-4fee-8d14-9edc6ad2f307,2024-01-17 17:09:35
5650,b76496ca-ac6f-4fe8-a062-db6ad2439af8,225,Apple,iPhone 11,iOS,WodCbtKN4DB5xe10,262,d50468f0-b34d-4c9f-8967-b3c955d69f4d,2024-01-17 17:09:35
7964,580528e3-17f6-42e8-91d3-8c876ba034e4,442,ASUS,VivoBook,Windows,T7XSDHM9u2IJxWL2,774,ca5e9370-6fe5-4814-afea-9bdcc5e0f9c1,2024-01-17 17:09:35
2083,c8e015de-ed61-42a5-9875-bcf11b7f3be5,222,Google,Pixel 5,Android,DJ5WyMm7Pp1gY5lr,374,45f283fc-589c-41a6-9e7a-493a6ce70ab9,2024-01-17 17:09:35
