user_id,adult,belongs_to_collection,genres,id,imdb_id,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,status,title,vote_average,vote_count,dt_current_timestamp
0ba4a92a-f1a0-4b7e-b7ab-0cc88491b962,True,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",a0765147-b7b8-4327-8f2a-aafb04397e27,tt8847273,es,Random Movie Title,This is a dramatic story of love and adventure.,9.440946,"[{""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1998-10-06,410315.0,Released,Random Movie Title,9.4,936,2024-01-17 17:36:47
a36b56b7-48ae-41a6-ae14-ec7296d50f31,True,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 16, ""name"": ""Animation""}]",4d4b1802-aa8a-4c50-a301-1a5cba36e4a2,tt1368447,es,Random Movie Title,A comedic tale of mishaps and friendship.,7.645657,"[{""name"": ""Warner Bros"", ""id"": 34039}, {""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2001-04-23,962056.0,Post Production,Random Movie Title,4.0,566,2024-01-17 17:36:47
13a31c9e-0c41-49af-ad92-60395baf8bb3,False,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",b1a69c9a-f992-4e27-b5ad-5ca1f4f050c2,tt1012134,de,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,8.588374,"[{""name"": ""D.A. Films"", ""id"": 6541}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2018-12-13,204497.0,Released,Random Movie Title,1.8,339,2024-01-17 17:36:47
8accbc2f-a485-4fe6-90b7-3b9907eb3fbb,False,,"[{""id"": 80, ""name"": ""Crime""}]",ced37e45-6711-423a-b904-d86247cf1c29,tt1518118,en,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,4.022518,"[{""name"": ""Warner Bros"", ""id"": 34039}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",1983-06-07,471006.0,Released,Random Movie Title,0.4,31,2024-01-17 17:36:47
55f7c4ac-4553-4ac5-bb4d-1cdd52eddc94,False,,"[{""id"": 18, ""name"": ""Drama""}]",5f6082b0-1d80-4c01-8fda-a66814274f0c,tt9837958,ja,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,9.218382,"[{""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""US"", ""name"": ""United States""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",1999-10-16,51761.0,Released,Random Movie Title,0.7,281,2024-01-17 17:36:47
7412d0a9-c804-4b8d-be52-5ff6892186dc,False,,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}]",df5b0a54-cdfc-43fe-b862-47b5c996ab67,tt8114798,es,Random Movie Title,An intense drama about the challenges of life and relationships.,1.106369,"[{""name"": ""Studio Ghibli"", ""id"": 34038}, {""name"": ""Warner Bros"", ""id"": 34039}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1986-10-28,498898.0,Post Production,Random Movie Title,1.6,520,2024-01-17 17:36:47
610d99cb-8aff-48ac-b320-d9b95f8a910d,True,,"[{""id"": 10749, ""name"": ""Romance""}]",5dbfcc73-3956-4a34-a996-df574beb297b,tt8069971,de,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,2.980615,"[{""name"": ""Studio Ghibli"", ""id"": 34038}, {""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",2001-03-02,337956.0,In Production,Random Movie Title,0.9,172,2024-01-17 17:36:47
91846325-d3c9-4936-bf5d-c43c7c23606f,True,,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",c9573f2d-9460-48b8-8d0e-fcf3b4c4740f,tt7317029,es,Random Movie Title,A comedic tale of mishaps and friendship.,1.113375,"[{""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""US"", ""name"": ""United States""}]",1987-01-24,94164.0,In Production,Random Movie Title,3.9,37,2024-01-17 17:36:47
e9368666-9ea3-4122-9fd8-6412f262f87e,False,,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",94c1b2b3-0796-4f96-8462-af4d25ee48f0,tt7355542,en,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,7.135701,"[{""name"": ""Studio Ghibli"", ""id"": 34038}, {""name"": ""Pixar Animation Studios"", ""id"": 34040}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",1992-08-10,648641.0,Post Production,Random Movie Title,6.1,765,2024-01-17 17:36:47
4ded2745-fff5-4962-a745-a6837f111b2d,False,,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}]",d445bf57-3a57-455d-bc0b-9cd5eedd3ddf,tt8727041,ja,Random Movie Title,A thrilling journey of discovery unfolds in this exciting film.,8.882564,"[{""name"": ""Tatsunoko Productions Company"", ""id"": 34037}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",2002-10-03,505490.0,Post Production,Random Movie Title,1.6,945,2024-01-17 17:36:47
