id,uid,keywords,user_id,dt_current_timestamp
9696,744b11e9-1137-4418-9a1c-bc49c6782fe9,"[{""id"": 7957, ""name"": ""detective""}]",edbd5dc9-b76a-4820-a34c-c2fc9c5282f6,2026-03-05 09:26:05
4497,612e55c2-dbb0-4d01-a581-9fde56539814,"[{""id"": 3292, ""name"": ""hip-hop""}, {""id"": 8527, ""name"": ""court""}, {""id"": 8466, ""name"": ""detective""}]",306c2d46-bb64-45c0-94e3-8fbead36c68b,2026-03-05 09:26:05
5486,922d4b39-310b-4f04-9d10-7c10dcc97247,"[{""id"": 2109, ""name"": ""murder""}, {""id"": 3749, ""name"": ""economic theory""}]",bbcecfd9-7a50-40de-8f63-2c3a00d79df1,2026-03-05 09:26:05
4813,26e47ce2-6d17-4b48-ae95-6e71bca681a7,"[{""id"": 1361, ""name"": ""hip-hop""}, {""id"": 5205, ""name"": ""corruption""}, {""id"": 5926, ""name"": ""war on terror""}]",73af6f35-fee4-40c1-a5cd-0f9dd06f5945,2026-03-05 09:26:05
9200,e541bb4f-c980-4258-b77d-1868cbccb9c9,"[{""id"": 950, ""name"": ""hip-hop""}, {""id"": 5420, ""name"": ""war on terror""}]",a80f16d1-b278-454d-8009-da0932098cfd,2026-03-05 09:26:05
8169,627b3bd5-e8b9-4574-8a0a-6f8b73e3e1c5,"[{""id"": 8192, ""name"": ""murder""}, {""id"": 5877, ""name"": ""economic theory""}, {""id"": 1393, ""name"": ""court""}]",6f8a3432-9217-4a71-87cb-7c2afaa8693c,2026-03-05 09:26:05
1206,e918178b-6c3a-465a-8aab-7961fd93d63c,"[{""id"": 8250, ""name"": ""court""}]",d727ef45-d576-4b18-ac4f-f7af48eb75ca,2026-03-05 09:26:05
7056,8b3d46a9-14bc-4a52-9a6c-215be81e75d8,"[{""id"": 8983, ""name"": ""corruption""}, {""id"": 5601, ""name"": ""war on terror""}]",13668e4b-7947-4886-a32d-012ef6f6993d,2026-03-05 09:26:05
3535,6f662ca9-ac96-4557-a794-5ff7e21e8fa7,"[{""id"": 8447, ""name"": ""war on terror""}, {""id"": 7496, ""name"": ""marvel comic""}]",2acdd783-adb2-40e5-a174-4912d768fcbc,2026-03-05 09:26:05
2857,72b21e36-4f75-4d5b-bdd9-f1e7610b5574,"[{""id"": 8487, ""name"": ""independent film""}]",8a3119ec-3e95-4c37-b987-a0dec88f2119,2026-03-05 09:26:05
7940,65cdffcd-1f3b-411d-befe-21b63248fd67,"[{""id"": 4678, ""name"": ""detective""}, {""id"": 9707, ""name"": ""terror""}]",236f6d94-0c1e-402c-b45e-d50505288d06,2026-03-05 09:26:05
