id,uid,variety,topping,flavor,user_id,dt_current_timestamp
2340,377a7bfa-6e56-4ebe-9305-62ad47135d47,Cake,Glaze,Peanut Butter,67567bda-0ced-4950-930a-862cca02e269,2026-03-05 09:25:56
9039,c9fe8574-fdfa-46d0-8f16-79500dc24519,Cake,Toffee Bits,Cookies 'n Cream,f8094865-28b7-4e7b-bc15-cbd17366eb2d,2026-03-05 09:25:56
3007,2380c6fc-5ab2-4ddf-a966-34aa98d4677d,Cookie,Walnuts,Chocolate,bed3cfa8-5178-4086-a4ab-fca91c1b727e,2026-03-05 09:25:56
7816,6208cfc8-4cd1-4b90-97d9-e97fe0134b6e,Cookie,Berry Compote,Butter Pecan,799628ac-0921-485d-9362-287d3b35eb47,2026-03-05 09:25:56
6053,c732211a-0e58-44fb-9839-19c617faba2d,Doughnut,Berry Compote,Cherry,1fdc3b79-d10e-46d5-932d-609a24d927cf,2026-03-05 09:25:56
5308,a4ecf9bf-800d-4a2b-ac02-8a49a9e4b16c,Cake,Walnuts,Chocolate,e01713d3-ad33-42a1-b61e-46707aad0d62,2026-03-05 09:25:56
9224,69f5831f-1791-4759-b5c6-a760ff22a3ec,Cheesecake,Walnuts,Peanut Butter,284d66a1-b07f-4f38-9fff-f258a9c4f527,2026-03-05 09:25:56
4484,1e03884f-eabb-4ec3-a354-c11b03ba3d53,Pudding,Glaze,Espresso,cdf92d6c-98f6-44f6-8551-fa94d6baee6d,2026-03-05 09:25:56
8398,50fbe053-c689-4ee3-b1a8-94902b6d629c,Doughnut,Glaze,Cherry,413e5b6a-60f1-4d01-ad4c-91569e0693bd,2026-03-05 09:25:56
7130,bda173ac-b450-4615-a758-ad9af8066afd,Pie,Walnuts,Cookies 'n Cream,2d89eecd-913d-4589-ba5d-168e99122247,2026-03-05 09:25:56
1455,26b6e4a9-b0b2-481a-9697-522a94a85745,Cheesecake,Chocolate Chips,Chocolate,d1f8bb14-0ece-456d-946b-0cd5006f7b4f,2026-03-05 09:25:56
4673,3ed9ae09-1b5d-456e-baee-3941d5329de8,Cheesecake,Walnuts,Butter Pecan,c021c365-b932-4e46-b624-6b7947ef55ae,2026-03-05 09:25:56
3426,39ea74ac-6db4-4f23-b5f6-7741be1ebfc9,Cake,Berry Compote,Espresso,722c7548-2625-4cb3-9d75-a46ec79467d9,2026-03-05 09:25:56
9341,b0fde9f3-db66-4902-b885-143eb464b859,Doughnut,Mocha Drizzle,Chocolate,c68b6490-9156-46d4-842b-77ccb03535f1,2026-03-05 09:25:56
5836,5d75f723-5c64-4f51-8a13-64bd23aba602,Pudding,Chocolate Chips,Cookies 'n Cream,d3d1a717-572a-4320-aea1-63b9b7e1187c,2026-03-05 09:25:56
1053,c3e3c0e7-e314-4779-ab27-cacc3fd0fad4,Cheesecake,Glaze,Butter Pecan,fe1acf50-79c2-4abc-a4d6-68c95132e551,2026-03-05 09:25:56
7673,60db0e43-a7f0-4f4b-b0fe-a70ade10af03,Pudding,Granola,Peanut Butter,85dcfc8c-9351-49ae-b0ac-8bb96c25829d,2026-03-05 09:25:56
3011,ea9db314-e89a-4027-ab69-55bff90117d7,Cheesecake,Mocha Drizzle,Espresso,d73346a9-06d2-4cdd-860e-1794e40b0c41,2026-03-05 09:25:56
8790,3a7dabf2-a1c9-415d-836a-c7ae6e7e1a69,Pie,Toffee Bits,Chocolate,f8c45e7f-912c-4259-b6f0-160ef7cab9ee,2026-03-05 09:25:56
8126,531dc384-96d4-4b9d-aa36-bea882575320,Cake,Toffee Bits,Espresso,73c9886a-2147-4495-9463-3da330191558,2026-03-05 09:25:56
2726,7930287c-a7cf-4d42-9990-79228f39a3d4,Cheesecake,Mocha Drizzle,Cherry,4e32c830-ece1-424b-b214-cc476906d716,2026-03-05 09:25:56
2268,7b7f89d7-9519-4d60-9733-7927ef2212d8,Pie,Berry Compote,Chocolate,d8d217cb-3a70-404c-8f01-5e75f7e31500,2026-03-05 09:25:56
6354,4c68f0f3-633a-4d0d-8313-62977f1bf42d,Cake,Granola,Espresso,0aed72e4-b783-4328-9633-25772106e1b1,2026-03-05 09:25:56
2641,bca36dee-767a-422c-a22b-55852a7194e4,Pie,Walnuts,Peanut Butter,bb9172f3-072f-49d7-a62b-6715305e1d42,2026-03-05 09:25:56
2907,adf55b08-d0c5-493c-a573-626e1b01e4ab,Doughnut,Walnuts,Cherry,55be5e72-dee2-4c9e-8c66-e62fba58e650,2026-03-05 09:25:56
2623,dc86b706-92ca-41c1-98e8-0af5c173c1b2,Cake,Granola,Espresso,dc8151b0-717d-4457-9d87-0d35ecf9b571,2026-03-05 09:25:56
6655,3bbd3e3b-b759-4a08-b5d7-9492888c4550,Pie,Mocha Drizzle,Espresso,a5f1508c-c03d-498e-8dcb-296e2ed19bec,2026-03-05 09:25:56
1569,61137590-eea9-4a38-9c66-0864c72fe704,Cookie,Glaze,Cookies 'n Cream,8be40b09-569c-4886-a2c8-890076adb450,2026-03-05 09:25:56
4159,e0572339-82f6-44d7-a66a-f236388ed0c1,Cake,Glaze,Cherry,3c591c15-ce7c-493c-b7dc-82789e20ae0a,2026-03-05 09:25:56
3234,4055c4ab-a188-4e7d-891e-171a1123e8a7,Cake,Granola,Cherry,73a0ea21-152b-45a8-85be-a84e21074c43,2026-03-05 09:25:56
8834,4e568a05-e3af-4dc0-b728-9f703c7db0f0,Cookie,Walnuts,Cookies 'n Cream,486024df-b73a-4e04-83e9-04cd294f74ee,2026-03-05 09:25:56
7615,4a1f6efb-832b-4f34-8260-1cd9ae52005e,Cake,Toffee Bits,Cherry,d96f4f7e-5392-49d9-8882-c131b3a709b9,2026-03-05 09:25:56
1595,4a5ff1ef-0e21-4713-8fdc-da85d492a187,Cookie,Toffee Bits,Butter Pecan,dd40adcc-f80f-4723-be8d-5c4241a6428e,2026-03-05 09:25:56
1312,d0b349ae-0f3c-425a-938c-1a46a3a15c25,Pie,Mocha Drizzle,Espresso,d81100b8-5d08-49aa-ae66-e9e727415c31,2026-03-05 09:25:56
7436,5a3a9ea3-d3fb-44b0-9b66-5e9e171bf042,Pudding,Chocolate Chips,Butter Pecan,507bd1e6-20b5-4f35-9737-10bf6eb30eca,2026-03-05 09:25:56
3344,55a05fb9-d690-4b47-8a10-ef110a1f3212,Pie,Berry Compote,Butter Pecan,612bb4c3-b761-42e8-b05f-3ae10d3b7d7a,2026-03-05 09:25:56
6919,5ac7905d-218c-4e03-8e1e-3df762a9e92a,Cheesecake,Toffee Bits,Butter Pecan,0dc91a20-4585-4c42-bac7-23599b925adb,2026-03-05 09:25:56
5050,3e7f25b8-9ab5-4fcf-b6e1-f4c25738c460,Pie,Walnuts,Cherry,08a6b958-e166-42ed-ab67-0a3b5ef483a9,2026-03-05 09:25:56
5188,e4a1404b-068f-4ea4-9fb1-b0ac93d8884d,Pie,Glaze,Cherry,72425952-5017-444c-9a03-9501bf08a79e,2026-03-05 09:25:56
5778,4c4e7af1-4540-4588-b643-9183d7b1e43d,Cookie,Toffee Bits,Peanut Butter,a934dd69-5c61-4909-9736-c9c660f8ec57,2026-03-05 09:25:56
7347,eb4b5af5-7c45-4aed-a4d8-c97f6fcf166a,Doughnut,Toffee Bits,Chocolate,623b26b0-70b2-40f2-988f-6de06326788a,2026-03-05 09:25:56
2602,7f856f4a-5ed7-4631-ab19-da88816d5021,Doughnut,Mocha Drizzle,Chocolate,d0804c26-558d-4ddb-a9f6-e8f30e902eed,2026-03-05 09:25:56
9152,5e793b07-7d71-4b6c-995a-29fe8f300a14,Doughnut,Chocolate Chips,Peanut Butter,222afd38-7642-460e-aa22-f1a1561c5b72,2026-03-05 09:25:56
7695,76cae9dd-bb64-4123-be8f-a01656d4482c,Cake,Glaze,Espresso,f9af01f8-c787-4a38-8735-7da775844621,2026-03-05 09:25:56
9122,b44ee4c2-f506-4336-9235-6a08a8ea5447,Pudding,Mocha Drizzle,Espresso,374aef95-904a-4551-b5bd-ce6e20ce6333,2026-03-05 09:25:56
3572,2f5c4761-be31-4a4a-a401-3dbdfc043a34,Pie,Walnuts,Peanut Butter,9f9444a8-99dd-47c6-88c0-acbf9e364dd9,2026-03-05 09:25:56
5530,61f608a9-b349-4e97-b339-3353ceaf53a1,Pie,Granola,Peanut Butter,09432377-abc0-4b90-ac7d-5fe798f5325a,2026-03-05 09:25:56
6859,5797e3f2-eb21-4e61-8eb3-18d0c4df00b9,Pie,Walnuts,Cookies 'n Cream,7b720d00-4e53-4059-95c3-f414e572cd7b,2026-03-05 09:25:56
4218,c4a7401e-136c-4f48-9232-6513d198d211,Cake,Toffee Bits,Chocolate,f98c669a-4d22-4f55-9c7f-33735ec3c93e,2026-03-05 09:25:56
3820,d8f95eee-42be-4b4c-878b-238a7bfeccc2,Cookie,Mocha Drizzle,Espresso,bd2a5f50-e772-43c8-9b02-bb3eca3d28d5,2026-03-05 09:25:56
1565,a54004a1-f347-4171-bc8d-a49412b0159f,Doughnut,Berry Compote,Butter Pecan,103edd2f-2e58-4b2e-84db-aab374e807a7,2026-03-05 09:25:56
8638,6a135db2-3b73-43da-8e6d-ce457be2eb57,Doughnut,Granola,Cherry,f7d27b4a-d06f-4dc8-9d72-da0fc5c9199b,2026-03-05 09:25:56
7086,eb5a6363-fa4e-48a8-ba31-0c40f64a5883,Cookie,Toffee Bits,Cherry,3d428c42-03fe-4a2a-aaef-a6c765378f3e,2026-03-05 09:25:56
3203,5ece71e3-b578-4655-a835-b09eb52db629,Cake,Chocolate Chips,Espresso,b9f78e55-fd72-4d55-9905-9bd819536fe1,2026-03-05 09:25:56
9201,9ecdef05-e50c-406c-a603-e1a55e70aea5,Cheesecake,Granola,Espresso,226cab3e-da5b-475c-808c-ef895c4cdbe3,2026-03-05 09:25:56
1354,7a2c81ba-8ff5-4fbb-8e6f-de0ff461df1e,Pie,Granola,Cherry,62e2b3ef-2f01-4477-a2f5-df6e11ac13f7,2026-03-05 09:25:56
5204,89cba767-52b9-4677-95ba-3c4eded29b9d,Cake,Chocolate Chips,Cookies 'n Cream,4c1b050b-0a43-4206-b5a2-5d6ea9792cd1,2026-03-05 09:25:56
5955,5f93f2e0-94bc-430a-aa50-9b070e14e22a,Cheesecake,Mocha Drizzle,Cookies 'n Cream,40026c3e-47de-4552-b038-b903f13695d1,2026-03-05 09:25:56
3330,a64ad1fd-160b-406f-b692-eb9e41ef5d58,Pie,Granola,Espresso,a356149f-d501-4c68-b6a6-4f0fb173342f,2026-03-05 09:25:56
8944,7f1aa796-0f2c-452b-8835-29a50436482d,Cake,Glaze,Cherry,1dc7df52-1476-4a05-b126-2efb6e9ff336,2026-03-05 09:25:56
2651,5a9f78f0-5840-476e-b4bd-b0da7c3f4167,Doughnut,Glaze,Cookies 'n Cream,e7356ef6-474d-4859-9e30-314fc50fe3a1,2026-03-05 09:25:56
4003,e7ee6150-1ba1-4f32-aed0-f8bacbe6280d,Cheesecake,Berry Compote,Cookies 'n Cream,b430d924-c960-4371-9fd1-bda42533b330,2026-03-05 09:25:56
6116,76a77743-7b4a-4c8d-8a8f-420dc67ca939,Pudding,Berry Compote,Cookies 'n Cream,95f310d6-d9e7-42c9-8667-fbe35814a630,2026-03-05 09:25:56
1430,756d18d5-5f7e-4f17-b5e2-a334fbc35237,Cake,Mocha Drizzle,Cherry,00ae9fb8-88ed-425d-925e-40b725aa44ed,2026-03-05 09:25:56
7985,7b17f731-9387-47b5-9534-91687481d453,Cheesecake,Walnuts,Cherry,82c56d5e-8402-46a4-99a8-c8f03017ff06,2026-03-05 09:25:56
1057,a31e3e28-365b-4f74-b662-9b09e8989b2e,Cookie,Mocha Drizzle,Espresso,4aa35d81-7a60-489a-884c-05e7fa357b42,2026-03-05 09:25:56
9391,61814290-5e15-4652-ad56-a1f1fd317570,Pie,Toffee Bits,Chocolate,5a0cca12-4d0d-4412-99f5-de4c30ce1feb,2026-03-05 09:25:56
