id,uid,variety,topping,flavor,user_id,dt_current_timestamp
1705,813550c3-0e93-400e-8a13-ae58a95c2826,Cheesecake,Granola,Chocolate,5bd91847-045e-4332-ad74-370463dada90,2026-03-05 09:25:54
7791,c985b82d-1444-4731-941f-10ce0816e2c4,Cookie,Walnuts,Cookies 'n Cream,e0443817-8bbf-4b11-a984-5de1a4a28d42,2026-03-05 09:25:54
6649,c8e53f19-5aa8-4ee0-bdd4-3b61ee91fb9d,Doughnut,Walnuts,Espresso,4e49a9d2-b2f6-42c4-806a-f7a6b685cc97,2026-03-05 09:25:54
6766,bdfc156a-5c5a-45ec-9f69-727a73de6288,Cake,Berry Compote,Cookies 'n Cream,24ba4213-c0b2-4c5d-af3c-5323f296cd61,2026-03-05 09:25:54
5008,ccd67288-bda7-4292-8d4c-99ccd4be6e98,Cookie,Granola,Cookies 'n Cream,46791641-20b6-45f0-a73f-a228daf38c26,2026-03-05 09:25:54
9828,59948100-5e9a-4bd7-b7ec-654e3e513666,Doughnut,Toffee Bits,Cherry,43a698f1-b709-476c-b006-9993b6d232b9,2026-03-05 09:25:54
5488,80b5e4cd-7e8f-4f7a-923d-d12679061ca0,Pudding,Mocha Drizzle,Cherry,016e945c-fb93-4ca2-bb86-df8f242fe0eb,2026-03-05 09:25:54
7608,8d7cacb6-e787-4b65-b734-ce5ed18a42df,Cookie,Chocolate Chips,Cookies 'n Cream,65bc9f01-4cdf-4424-92c1-7d68ed8391f5,2026-03-05 09:25:54
4755,dbc85565-3ced-4cb7-88c5-05e6f1ebf0c1,Doughnut,Walnuts,Cookies 'n Cream,b3094d74-b22c-47fe-881c-66626fc376ed,2026-03-05 09:25:54
5313,35ec6716-db14-496b-b2bb-86ac3d855aab,Cheesecake,Walnuts,Cherry,4277267a-8b99-4bf1-93d7-486b9d305715,2026-03-05 09:25:54
1507,9eb571c9-4667-422a-be89-088ebdb6bdfe,Cheesecake,Walnuts,Espresso,4773a063-b937-4eac-be68-b92e3f810bf7,2026-03-05 09:25:54
7882,ca6ef9c6-25c9-4056-a98e-af2ab2c791d8,Cake,Glaze,Peanut Butter,2d4e8f7b-72ea-43b3-a06f-35f5480b5081,2026-03-05 09:25:54
6010,f21c730c-ab7f-4309-aa72-57a4a9090712,Doughnut,Toffee Bits,Cookies 'n Cream,59e714b0-4fdb-46d6-a71c-6d2d83905ada,2026-03-05 09:25:54
9533,048d414c-09ed-4c5a-9548-c883c5bfdbb4,Cookie,Chocolate Chips,Butter Pecan,3d39f01e-0bdc-4689-85c3-be491e956e06,2026-03-05 09:25:54
5123,65175e06-3da1-4340-93c2-cdcd95952678,Pudding,Toffee Bits,Cherry,ac91257f-e82f-426a-97d9-378e55b13f58,2026-03-05 09:25:54
1201,f748c621-6268-4634-a062-5b5b39f6972b,Cookie,Walnuts,Peanut Butter,4909d4ac-60e7-4faf-bd98-0d6b91f9f2b5,2026-03-05 09:25:54
1863,8f7cc057-8a13-4db5-a6ab-3e9ee564d2c0,Doughnut,Mocha Drizzle,Cookies 'n Cream,d38814a3-60a6-44bc-a3c7-5f02070629bc,2026-03-05 09:25:54
6336,f49d7fe7-30ab-46d5-aa35-fbf89003800e,Cookie,Glaze,Chocolate,b92164ab-0fae-4ab6-b6b4-214ddb57d817,2026-03-05 09:25:54
6941,8355ca11-c147-4d5c-bae8-b610d6146723,Cookie,Chocolate Chips,Cookies 'n Cream,b89ec510-1502-4748-a5f8-49028ccec01d,2026-03-05 09:25:54
5713,8656cd7b-e2a6-43a9-b48f-d728b0af2dcb,Pudding,Walnuts,Butter Pecan,c7e9646a-76b6-4397-8f93-64363c372a66,2026-03-05 09:25:54
6696,b9cc6721-cdb9-4718-9379-ac34304bcf14,Cookie,Chocolate Chips,Cherry,c3842d2c-a55e-44ed-96b0-4287496c1b46,2026-03-05 09:25:54
2491,46fe0205-5cb6-4e49-8ded-029a7da4124c,Pie,Toffee Bits,Cookies 'n Cream,6a91ad59-a56b-470b-b95e-2d3474d67bca,2026-03-05 09:25:54
5938,16a0c81f-d0f0-4206-933c-2cffb08c5aeb,Pudding,Toffee Bits,Peanut Butter,878f9876-1920-4c22-a155-032dfcf007fc,2026-03-05 09:25:54
9979,53fd646a-2963-435c-af84-8d710da8dd15,Pie,Walnuts,Cherry,379e40b2-4d3f-40d7-9b6f-58487390fce9,2026-03-05 09:25:54
3608,0f9beaf9-2c22-4ced-b57e-577a3c3571a2,Pudding,Granola,Espresso,73f12156-751f-4f92-b4ac-7d95e880f59d,2026-03-05 09:25:54
3323,fb90edce-e680-4c7b-b4cf-677cbaee5dc3,Pie,Walnuts,Espresso,2bc6f80c-c223-465d-b091-99680d93b09a,2026-03-05 09:25:54
6870,5731f89e-5f3f-45ef-bb86-9d6ceab596ad,Doughnut,Chocolate Chips,Peanut Butter,4f31692b-2383-4cc4-9a16-123ac6c717ab,2026-03-05 09:25:54
4986,568a987e-11b1-4761-853e-489a7c468e7a,Pie,Mocha Drizzle,Peanut Butter,53849af9-0119-47ed-96b7-9aab87171704,2026-03-05 09:25:54
9629,40029239-7b72-4614-9d57-56f5b530fec0,Pie,Walnuts,Cherry,35c8041f-1c01-471d-9801-9a91fbb19fd1,2026-03-05 09:25:54
5928,361fca82-7c6a-466c-979c-173906c9de64,Pie,Chocolate Chips,Chocolate,0fafd291-a13b-41d0-8bc7-82f438991cd9,2026-03-05 09:25:54
6962,e6a70b32-2c24-4276-9be1-3cd869d562e8,Cheesecake,Granola,Butter Pecan,19748a89-0a28-47aa-b637-6864f42dcb34,2026-03-05 09:25:54
7820,28739eb7-80cf-4cfc-b452-085c4cc2d465,Pudding,Chocolate Chips,Peanut Butter,0ed0ef0c-1842-422a-8563-1f754fc8c322,2026-03-05 09:25:54
5444,b06f3ec5-c9c0-48df-a84f-0e34cf60c935,Pie,Glaze,Chocolate,d6f9fed5-a566-42ab-aea5-96ac38c684c3,2026-03-05 09:25:54
9031,21135b95-aa7e-4f05-81ae-e0e54501940a,Doughnut,Chocolate Chips,Chocolate,a8f57bef-3729-4af4-bd34-71b36249cf7d,2026-03-05 09:25:54
9714,56c65903-db5f-4409-a076-121ea41d8360,Pudding,Mocha Drizzle,Butter Pecan,842916d9-3bcd-4a5d-80bc-d84920bcffab,2026-03-05 09:25:54
3676,591085b6-d419-4472-a929-b1866fe19cae,Pudding,Glaze,Cookies 'n Cream,27baacb2-be63-430d-b5e0-26a1f775d9fc,2026-03-05 09:25:54
9850,fd5dfc15-aadd-4af0-84a7-1e174c027f99,Pie,Berry Compote,Espresso,89bd8d07-abd3-4b06-9f69-15642b842040,2026-03-05 09:25:54
