id,color,department,material,product_name,price,price_string,promo_code,user_id,dt_current_timestamp
6889,blue,Electronics,Leather,Running Shoes,483.18,483.18,DISCOUNT72,c693482a-c2ec-4178-bab1-f6ec3704849b,2026-03-05 09:25:38
1961,red,Audio,Leather,Coffee Maker,431.56,431.56,DISCOUNT94,3f7a2b6d-0812-49a7-be48-2b5ce5da9f9c,2026-03-05 09:25:38
1253,green,Audio,Cotton,Leather Wallet,147.43,147.43,DISCOUNT99,010430a1-0c76-4725-990a-256c1dfe019e,2026-03-05 09:25:38
4528,purple,Footwear,Plastic,Bluetooth Headphones,139.05,139.05,DISCOUNT76,0dd73d70-947a-4fdf-9da0-c29397f3d89e,2026-03-05 09:25:38
8964,red,Electronics,Metal,Bluetooth Headphones,372.63,372.63,DISCOUNT21,5a370dbc-130c-48ff-b576-f76afc1fc763,2026-03-05 09:25:38
9105,green,Kitchen,Plastic,Running Shoes,151.83,151.83,DISCOUNT95,e52b4947-8e78-4cac-acec-af0cee129c4e,2026-03-05 09:25:38
4968,yellow,Kitchen,Cotton,Bluetooth Headphones,349.25,349.25,DISCOUNT94,caa8e518-c09f-4015-b1fb-aab0c8450c10,2026-03-05 09:25:38
6277,yellow,Footwear,Rubber,Running Shoes,119.88,119.88,DISCOUNT30,65345790-0aaa-4c85-900b-1be7a9d8b158,2026-03-05 09:25:38
8940,yellow,Footwear,Metal,Coffee Maker,344.61,344.61,DISCOUNT88,2ce1077b-87d8-41e2-9c17-3031b1c51c3e,2026-03-05 09:25:38
9974,yellow,Fashion,Rubber,Leather Wallet,288.65,288.65,DISCOUNT14,adb9fb9c-4193-47d9-9cd5-8d639a31e914,2026-03-05 09:25:38
1316,red,Footwear,Metal,Coffee Maker,115.42,115.42,DISCOUNT72,9030bce8-a058-4a39-aada-42d8fa278937,2026-03-05 09:25:38
2295,green,Electronics,Metal,Bluetooth Headphones,435.97,435.97,DISCOUNT79,7e042332-7aab-44ae-b995-0e9dcbb707ea,2026-03-05 09:25:38
2799,yellow,Electronics,Plastic,Smart TV,244.43,244.43,DISCOUNT74,6e738b88-d865-4e17-90ff-9e1e104b873c,2026-03-05 09:25:38
4097,green,Fashion,Plastic,Leather Wallet,316.83,316.83,DISCOUNT64,8706fc06-22d6-48ee-85eb-45f4fc4c93ee,2026-03-05 09:25:38
9363,yellow,Fashion,Leather,Leather Wallet,76.99,76.99,DISCOUNT24,c6309e35-e3ce-4432-b538-3cb821ae4cdb,2026-03-05 09:25:38
2978,green,Fashion,Rubber,Bluetooth Headphones,188.26,188.26,DISCOUNT44,73269ed2-1f52-4dc5-8eac-52106b78f0ba,2026-03-05 09:25:38
5920,red,Electronics,Plastic,Running Shoes,418.4,418.40,DISCOUNT47,c4a322cf-721d-46f7-8ad3-9ce6d263445b,2026-03-05 09:25:38
6970,red,Audio,Rubber,Coffee Maker,269.9,269.90,DISCOUNT93,4484d1bc-2c7e-463b-9658-aa68df2f5623,2026-03-05 09:25:38
5084,yellow,Footwear,Rubber,Running Shoes,160.71,160.71,DISCOUNT12,f6c3b406-8027-473e-ae59-e79bd6cdbd0f,2026-03-05 09:25:38
9788,green,Fashion,Metal,Running Shoes,472.09,472.09,DISCOUNT42,5c2217e2-dc2b-4b69-ade4-50eb6bf3388c,2026-03-05 09:25:38
