id,uid,business_name,suffix,industry,catch_phrase,buzzword,bs_company_statement,employee_identification_number,duns_number,logo,type,phone_number,full_address,latitude,longitude,user_id,dt_current_timestamp
4770,cea4b66d-5492-4352-adb6-ace2ba7dc613,Smith Inc,LLC,Healthcare,Revolutionary dynamic strategy,AI,optimize next-gen technologies,45-7292737,16-147-5535,https://example.com/fake-logos/2.png,Private,+617 744-5113-3857,"Suite 439 61669 Random Street, SomeCity, SomeCountry",4.910313,37.350857,c693482a-c2ec-4178-bab1-f6ec3704849b,2026-03-05 09:25:43
4357,4b52ab6d-257a-48ce-a4a1-2acd560d6a69,"Welch, Hagenes and Halvorson",LLC,Healthcare,Efficient scalable solution,AI,enhance interactive platforms,99-3309921,22-863-9455,https://example.com/fake-logos/1.png,Private,+321 178-5956-4286,"Suite 249 5116 Random Street, SomeCity, SomeCountry",-15.408561,-125.721025,3f7a2b6d-0812-49a7-be48-2b5ce5da9f9c,2026-03-05 09:25:43
3550,f99af026-a42e-40ca-adc0-ebd10968825e,"Armstrong, Little and Cartwright",Ltd,Dairy,Efficient scalable solution,VR,revolutionize integrated markets,60-4853558,32-528-4911,https://example.com/fake-logos/6.png,Private,+806 594-3473-5532,"Suite 335 88335 Random Street, SomeCity, SomeCountry",20.281729,-92.443687,010430a1-0c76-4725-990a-256c1dfe019e,2026-03-05 09:25:43
5791,67e97f36-2cc7-47df-95bf-61d78b54bc11,"Armstrong, Little and Cartwright",Ltd,Investment Management,Revolutionary dynamic strategy,Synergy,revolutionize integrated markets,47-7855178,15-939-1309,https://example.com/fake-logos/2.png,Private,+485 651-3858-6879,"Suite 855 15118 Random Street, SomeCity, SomeCountry",22.242935,-161.524341,0dd73d70-947a-4fdf-9da0-c29397f3d89e,2026-03-05 09:25:43
9674,d0444eef-dafe-4ace-95dc-85b5c62ea3e1,Johnson Corp,LLC,Technology,Seamless innovative synergy,Blockchain,enhance interactive platforms,91-5197227,41-833-2507,https://example.com/fake-logos/5.png,Private,+993 665-8406-2173,"Suite 886 67402 Random Street, SomeCity, SomeCountry",19.653774,21.576748,5a370dbc-130c-48ff-b576-f76afc1fc763,2026-03-05 09:25:43
2829,6406bb69-619b-417d-ad5b-b883fc4c3a71,Johnson Corp,Ltd,Technology,Revolutionary dynamic strategy,Synergy,enhance interactive platforms,27-4234702,35-614-2329,https://example.com/fake-logos/6.png,Private,+657 892-4253-7971,"Suite 186 6389 Random Street, SomeCity, SomeCountry",-82.865579,108.992318,e52b4947-8e78-4cac-acec-af0cee129c4e,2026-03-05 09:25:43
1304,34976cde-ea9f-43be-bb15-dc7a77b56c7d,Johnson Corp,Ltd,Technology,Proactive global mission,Blockchain,revolutionize integrated markets,59-4040153,13-686-1819,https://example.com/fake-logos/3.png,Private,+863 593-6402-3226,"Suite 909 61656 Random Street, SomeCity, SomeCountry",-52.516718,149.707007,caa8e518-c09f-4015-b1fb-aab0c8450c10,2026-03-05 09:25:43
4979,938cab16-17d1-4cc7-89d5-997fa52e9d0f,Johnson Corp,PLC,Investment Management,Efficient scalable solution,Synergy,streamline cloud solutions,76-7322020,22-440-2226,https://example.com/fake-logos/10.png,Private,+496 599-2143-2632,"Suite 967 3124 Random Street, SomeCity, SomeCountry",55.348441,-68.08645,65345790-0aaa-4c85-900b-1be7a9d8b158,2026-03-05 09:25:43
8317,e72470b6-8629-460a-92a2-95018a3bdbeb,Johnson Corp,Ltd,Technology,Efficient scalable solution,Big Data,revolutionize integrated markets,33-8478985,99-595-5596,https://example.com/fake-logos/6.png,Private,+487 410-6010-9593,"Suite 448 27755 Random Street, SomeCity, SomeCountry",39.931187,-171.111287,2ce1077b-87d8-41e2-9c17-3031b1c51c3e,2026-03-05 09:25:43
3556,1c149592-223e-4471-aaf8-f727d911c3b9,Smith Inc,Inc,Dairy,Efficient scalable solution,VR,enhance interactive platforms,15-3557793,53-990-8090,https://example.com/fake-logos/8.png,Private,+703 117-9608-9145,"Suite 302 33355 Random Street, SomeCity, SomeCountry",-11.632629,-53.804258,adb9fb9c-4193-47d9-9cd5-8d639a31e914,2026-03-05 09:25:43
