id,uid,variety,topping,flavor,user_id,dt_current_timestamp
9210,24a8f7c4-a7a1-4b60-8acc-560cbb2dac34,Pie,Chocolate Chips,Cookies 'n Cream,a9e7f4c0-3d79-446b-b44e-55ae3ee05b9f,2024-01-17 17:03:45
4838,90965030-4743-4982-8be6-2d19d0ec19b8,Doughnut,Chocolate Chips,Butter Pecan,1ff091de-d15c-480c-917f-9ed7442ad73e,2024-01-17 17:03:45
7167,ff812468-27a7-4857-95ec-46f689de9024,Pudding,Glaze,Cookies 'n Cream,094bd1b3-540e-4129-9d58-8c11e31625f6,2024-01-17 17:03:45
8380,a55844d7-6970-4cca-99d2-ff8a4f398554,Cheesecake,Chocolate Chips,Chocolate,91701ee9-5b0a-411c-82a6-112f3a0c1145,2024-01-17 17:03:45
4463,8018c1f9-5c08-4973-88f8-da3c82f86a5f,Doughnut,Berry Compote,Chocolate,608f4b82-69f5-4c6e-8734-9b5d5b4c7788,2024-01-17 17:03:45
9549,c1c16266-3f3d-4581-8243-97d99c9ae8f9,Doughnut,Chocolate Chips,Butter Pecan,9e410645-96ff-4964-93bf-53a1ea42252f,2024-01-17 17:03:45
8739,aeaf2966-700e-42bd-945b-4a5095e4e14b,Pudding,Granola,Peanut Butter,15ecf9b6-769f-400e-8174-a1963254a5bd,2024-01-17 17:03:45
6071,63e162b4-3960-4fb0-b9d9-078722644400,Cake,Granola,Cherry,1028627a-cb0f-4e34-84ed-f950a5f8f4a1,2024-01-17 17:03:45
9940,c8708eb8-b840-4f84-aa7f-fe760ac66323,Cheesecake,Glaze,Espresso,54e08e9e-cf86-4a36-830f-306d1c030fec,2024-01-17 17:03:45
5540,0e74a300-feed-4300-a537-afc33d0248a8,Pie,Glaze,Espresso,c8f68cbf-cc2d-459a-8a43-803159dc69d4,2024-01-17 17:03:45
4610,63ce8ffa-fc8b-469a-a359-2c65c4e5402f,Cake,Mocha Drizzle,Chocolate,75408989-3d96-453a-8820-4034967afe5f,2024-01-17 17:03:45
9409,5293ad56-c7a0-4b8d-8009-cff229568ff8,Pudding,Chocolate Chips,Cherry,78bced13-a288-402f-bfc1-daa3821a9e06,2024-01-17 17:03:45
3879,1363ff0e-2446-4036-95c7-57b1a17d09f4,Doughnut,Berry Compote,Cherry,814a91eb-b265-4ab2-ab45-f483883090db,2024-01-17 17:03:45
5112,8f789726-8ef0-48f2-a1a7-83ca9eafd736,Doughnut,Chocolate Chips,Cookies 'n Cream,0cfd47b2-5724-4576-8dfc-af3cc54c8dd3,2024-01-17 17:03:45
3895,93ab2d37-4a01-4a1b-8a8c-56e02e9a9dac,Pie,Walnuts,Cherry,fb24c384-57b4-49cb-8b8f-744712ab3955,2024-01-17 17:03:45
2644,1edd9e9a-79fb-414f-971c-ae971baecdd9,Pie,Toffee Bits,Chocolate,a64d4e8f-8c92-41dd-850b-999d32ab356f,2024-01-17 17:03:45
2703,0c8cb032-fd6e-4079-aca4-ae45660190b7,Cake,Granola,Peanut Butter,1d3e46b9-6033-4df1-88a0-4d364df83183,2024-01-17 17:03:45
9653,2d6286ec-3cfd-4fcf-8d77-1404ed825098,Pudding,Chocolate Chips,Chocolate,478ab6e6-d34f-492c-abd4-122609e4ebe1,2024-01-17 17:03:45
9452,4ed57e7a-3a6e-4d81-9da4-57205ab91ede,Pudding,Mocha Drizzle,Cherry,2f583958-0e38-4a13-83b9-a84ae893fd67,2024-01-17 17:03:45
5891,6a2b4208-2308-4f1e-a998-df771db002b6,Pie,Toffee Bits,Peanut Butter,2fed7efd-b80e-41e4-bb53-f9b530af95c7,2024-01-17 17:03:45
5315,abc17c2d-b5db-4252-9a43-b2621036b1fd,Doughnut,Walnuts,Espresso,0c104669-9c2e-4ec7-9d8c-62729a0d7138,2024-01-17 17:03:45
6333,1929a51f-42fe-4011-84f7-66c46b091bdd,Cheesecake,Toffee Bits,Cherry,acd835a2-af25-4248-aab3-0d10e5c164bc,2024-01-17 17:03:45
2251,24588ae5-2180-4d8d-993b-1fc198ce8ba5,Cheesecake,Granola,Butter Pecan,0665e6b7-4473-4f8e-8efb-ceed13a56bf0,2024-01-17 17:03:45
7094,126a0361-d1f4-4163-b357-73f14248408f,Pie,Berry Compote,Cherry,ee0e1914-ebb5-441d-ada0-208788563e1e,2024-01-17 17:03:45
1057,891a2847-f90d-42b2-8ecd-893833b20291,Pie,Berry Compote,Espresso,5be51729-ebf9-4990-9bcc-a1b8fcc83e79,2024-01-17 17:03:45
2158,92295ca6-5fc4-48cb-9560-0a1710d663e1,Pie,Mocha Drizzle,Espresso,efab600e-8e6d-40bb-b42f-6d8f700602ff,2024-01-17 17:03:45
3115,6c91d7a4-991d-4d06-85cc-b4477c94d16f,Pudding,Chocolate Chips,Peanut Butter,71da65cf-48ce-4e01-b7f0-b15c8791803f,2024-01-17 17:03:45
7480,8964ee9e-8b36-4e6b-9720-cdd274dcd0c6,Doughnut,Mocha Drizzle,Cookies 'n Cream,a7b01227-ca09-493f-8fd3-dc8d14a4195b,2024-01-17 17:03:45
5636,34a1e9a3-801a-46c2-ad4e-dac8919ecf3b,Doughnut,Walnuts,Cherry,ce518211-e4e5-4899-a936-9d43295a2b2e,2024-01-17 17:03:45
3572,7ebebfc3-143f-470b-b0ce-03c404ca5cd2,Pudding,Walnuts,Cherry,ade693b4-350d-4704-9dab-58cd60ca2668,2024-01-17 17:03:45
9506,f71c8721-5ca0-4f5a-9054-e1e1d2811ec0,Doughnut,Mocha Drizzle,Cherry,5094c72b-6c23-4ad4-b2a9-769253ac342b,2024-01-17 17:03:45
4908,e09ed764-ea17-4ccd-b8dd-da7b67a072a0,Cake,Chocolate Chips,Butter Pecan,40ad9fb1-0c57-4bc3-a4d3-50d4cfe58021,2024-01-17 17:03:45
2167,2785fa48-d98c-432b-8d4c-294708e6f0e1,Pie,Berry Compote,Peanut Butter,8ddeec69-b4fa-4246-acea-fc8f273b5c59,2024-01-17 17:03:45
4504,9aecde6d-c8f6-453c-b0ff-827ddf0e7285,Cheesecake,Berry Compote,Cherry,148a912a-5c2e-49d7-a4cf-6502aad4db4f,2024-01-17 17:03:45
6414,301d84e5-4c10-44be-a61a-038c0cff9416,Pudding,Mocha Drizzle,Cherry,60a8ef55-2666-407a-9d78-78b7e8c33e1f,2024-01-17 17:03:45
