id,uid,name,type,description,review,user_id,dt_current_timestamp
4858,a28f3d8b-46f3-40a4-bdf0-ad75b9cb7b4d,Ocean View,Bistro,Fresh and healthy food served in a comfortable setting.,"Not the best experience, but the food was okay.",edbd5dc9-b76a-4820-a34c-c2fc9c5282f6,2026-03-05 09:26:16
8181,b76066e6-3d4e-42fe-9805-067005d2132f,Mountain Retreat,Bistro,Elegant dining with a panoramic ocean view.,"Great location, but the service could be better.",306c2d46-bb64-45c0-94e3-8fbead36c68b,2026-03-05 09:26:16
9866,0b50e0df-780d-49e8-9b8a-41e903824188,Ocean View,Fine Dining,A perfect place for a romantic evening.,"Not the best experience, but the food was okay.",bbcecfd9-7a50-40de-8f63-2c3a00d79df1,2026-03-05 09:26:16
3029,1f68f2f2-5394-45c3-ac42-f59bd095f494,Mountain Retreat,Fast Food,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,73af6f35-fee4-40c1-a5cd-0f9dd06f5945,2026-03-05 09:26:16
1318,dd5965e5-f418-4270-8e98-b34dc2c518a1,Ocean View,Cafe,A cozy place with home-style cooking.,Loved the ambience and the dessert menu.,a80f16d1-b278-454d-8009-da0932098cfd,2026-03-05 09:26:16
8527,68309247-d410-4da3-a94e-dc37b6949252,Mountain Retreat,Fine Dining,Fresh and healthy food served in a comfortable setting.,A bit pricey but totally worth it.,6f8a3432-9217-4a71-87cb-7c2afaa8693c,2026-03-05 09:26:16
2302,0f831b8c-7021-4443-8882-b9eab6a75f90,66 BBQ,Fine Dining,Fast and delicious meals for the on-the-go customer.,Excellent food and friendly service!,d727ef45-d576-4b18-ac4f-f7af48eb75ca,2026-03-05 09:26:16
8227,cce45e49-0638-4238-9fd6-83e2abf7ccb1,Cafe Delight,Bistro,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,13668e4b-7947-4886-a32d-012ef6f6993d,2026-03-05 09:26:16
5701,016a69bb-9203-441c-a737-e454e0951731,66 BBQ,Bistro,Fast and delicious meals for the on-the-go customer.,A bit pricey but totally worth it.,2acdd783-adb2-40e5-a174-4912d768fcbc,2026-03-05 09:26:16
1739,335623d9-e0df-4c1f-aa71-bdd397d3307e,Mountain Retreat,Bar,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,8a3119ec-3e95-4c37-b987-a0dec88f2119,2026-03-05 09:26:16
4579,99bda46a-ba02-469c-ab77-9e6c58379f65,Sweet Box,Fast Food,Fresh and healthy food served in a comfortable setting.,Excellent food and friendly service!,236f6d94-0c1e-402c-b45e-d50505288d06,2026-03-05 09:26:16
6216,d939a25b-d9bb-49e6-a9da-832ec13819ec,Mountain Retreat,Cafe,Fresh and healthy food served in a comfortable setting.,Loved the ambience and the dessert menu.,d849256c-dc92-45ec-b226-fc0073d84b94,2026-03-05 09:26:16
9007,645f0100-ea86-4f2b-a707-585feb2f2316,Mountain Retreat,Bistro,A cozy place with home-style cooking.,"Not the best experience, but the food was okay.",edda594b-abfe-4637-9748-8777a22e65ad,2026-03-05 09:26:16
2864,a8378373-ac13-49ac-9572-c79c8c3ba254,Cafe Delight,Bar,Fast and delicious meals for the on-the-go customer.,"Great location, but the service could be better.",21fbb95e-2e1b-4b77-90c4-267024ee296f,2026-03-05 09:26:16
3894,9aa67fd9-a7c6-4f71-b8b3-2675ea9b174b,Cafe Delight,Fine Dining,Fast and delicious meals for the on-the-go customer.,Loved the ambience and the dessert menu.,15d45547-755d-4e79-b2d5-35018e1af217,2026-03-05 09:26:16
9927,32042abd-e798-4066-a7c5-14d5bc3c393e,Ocean View,Fast Food,Elegant dining with a panoramic ocean view.,Loved the ambience and the dessert menu.,295fd979-a477-4897-8c93-f772c5269654,2026-03-05 09:26:16
1178,0cf9fb1c-292c-4021-b4c1-0881d4d524ce,66 BBQ,Fine Dining,Elegant dining with a panoramic ocean view.,A bit pricey but totally worth it.,7d2ede05-d102-4a62-9cdc-0beb93b94a1f,2026-03-05 09:26:16
