user_id,movieid,rating,timestamp,dt_current_timestamp
edbd5dc9-b76a-4820-a34c-c2fc9c5282f6,7625e27a-4f27-4407-af02-46dbdcac4899,4.8,1772720782,2026-03-05 09:26:22
306c2d46-bb64-45c0-94e3-8fbead36c68b,a8a26be0-b366-4086-9659-69d67bcdde1f,3.9,1772720782,2026-03-05 09:26:22
bbcecfd9-7a50-40de-8f63-2c3a00d79df1,68a717b1-0fe8-42b4-aab4-af3ed15406d7,1.2,1772720782,2026-03-05 09:26:22
73af6f35-fee4-40c1-a5cd-0f9dd06f5945,22b88a5c-5921-4851-b2d4-2afb958ca998,2.5,1772720782,2026-03-05 09:26:22
a80f16d1-b278-454d-8009-da0932098cfd,8c6ff6c6-2940-46a4-a5c1-d2084c873987,1.9,1772720782,2026-03-05 09:26:22
6f8a3432-9217-4a71-87cb-7c2afaa8693c,d15b8d91-5b59-47ce-a081-e64e9d0f2a4e,3.6,1772720782,2026-03-05 09:26:22
d727ef45-d576-4b18-ac4f-f7af48eb75ca,02dbe418-751e-4b8c-a01f-c4c7f11adeda,4.0,1772720782,2026-03-05 09:26:22
13668e4b-7947-4886-a32d-012ef6f6993d,2d4baf3b-4b3e-4fb4-9bdc-ff3f47d5db2d,2.1,1772720782,2026-03-05 09:26:22
2acdd783-adb2-40e5-a174-4912d768fcbc,b8e48c0d-5c88-4d6d-82d9-81ff85c107fe,1.5,1772720782,2026-03-05 09:26:22
8a3119ec-3e95-4c37-b987-a0dec88f2119,6d798c16-e2cd-4eff-8a78-7baaa28ed67d,0.5,1772720782,2026-03-05 09:26:22
236f6d94-0c1e-402c-b45e-d50505288d06,6f0a1c8e-7ba7-405c-958c-f5c9df4f2115,1.1,1772720782,2026-03-05 09:26:22
d849256c-dc92-45ec-b226-fc0073d84b94,ec6fd540-251e-4217-bfc1-32fbfc0d3f8c,2.7,1772720782,2026-03-05 09:26:22
edda594b-abfe-4637-9748-8777a22e65ad,98a153c8-88b9-4801-8bc4-344de1c101a7,1.8,1772720782,2026-03-05 09:26:22
21fbb95e-2e1b-4b77-90c4-267024ee296f,40504661-43b1-47ce-ad21-fad995ff45d5,2.5,1772720782,2026-03-05 09:26:22
15d45547-755d-4e79-b2d5-35018e1af217,45086880-8baf-4ce8-994b-cbac26e752af,1.6,1772720782,2026-03-05 09:26:22
295fd979-a477-4897-8c93-f772c5269654,c9d41bae-904e-4778-807e-c4d66c04db54,0.6,1772720782,2026-03-05 09:26:22
7d2ede05-d102-4a62-9cdc-0beb93b94a1f,be044a26-566c-4ba8-8982-18581f68d629,3.5,1772720782,2026-03-05 09:26:22
e26ce6a6-3400-40db-a74c-28d885bb7d84,4771baca-3868-43c3-b76c-35a878bb6679,2.9,1772720782,2026-03-05 09:26:22
dbc59a06-65c7-407c-a88d-06287c0753ee,79591d65-7218-456f-afbe-c5c3d15a7bf5,4.9,1772720782,2026-03-05 09:26:22
1c668599-a7e9-41bb-a754-98febeece97f,c46febd6-e975-435f-95e8-1cc937e141d5,3.9,1772720782,2026-03-05 09:26:22
b78cc0f4-c582-4ec6-a0b1-ca8b399bcdad,4fb5203c-d8c7-48c4-80f4-682df687b618,4.5,1772720782,2026-03-05 09:26:22
08de3ae2-4521-4b2b-ab04-a29550f569d2,1242a301-1afd-4fe8-a2b0-0c37467fc39a,0.6,1772720782,2026-03-05 09:26:22
4888a4ce-cce5-4936-9122-58e8debc6a80,0db15fa5-ead8-40e6-a8d4-64ece118728d,3.7,1772720782,2026-03-05 09:26:22
0c0a9ae1-39e6-4071-8868-46fdb8a5d6bf,79ab4de7-b40a-4af6-8c34-b90e3d1e092e,3.8,1772720782,2026-03-05 09:26:22
1944b288-862d-46e3-9158-db92c25759ad,aab45db7-7ccc-42b9-8bc7-2b4803f7d007,1.4,1772720782,2026-03-05 09:26:22
cc3e88d0-fdad-4ff6-8c40-f5d9aa614e8d,02ae1a25-bd68-495b-94d6-1d8b8ae332df,1.0,1772720782,2026-03-05 09:26:22
08421037-7590-4104-b0ef-85a4215f5f72,6b36c01e-b9fb-4af5-b6f2-047c1757fb40,2.3,1772720782,2026-03-05 09:26:22
ffd49b47-caf8-4423-b950-9489d9eeddac,e7cd29d1-9ff0-4b6b-bbf6-4c6d769cfd34,1.8,1772720782,2026-03-05 09:26:22
8b0dfb2f-813b-4214-985d-1f5f2c5dce2e,fcb129e8-0102-476d-8fd3-116ae7a35711,3.6,1772720782,2026-03-05 09:26:22
11aaaab4-6be6-46c0-af94-c366c0e41e83,8ac401dd-a9b9-4b94-9a94-4dbacc2b10eb,4.4,1772720782,2026-03-05 09:26:22
92aef3fe-8aaa-442b-aaf3-cd0a941eda59,e4ebdc67-2799-4e80-b4f1-31dbd7eba2f2,3.0,1772720782,2026-03-05 09:26:22
763c9fe2-39e8-49b1-8728-2bd2e94a8687,9e6e8978-bad5-456b-9542-09417da3d2eb,2.4,1772720782,2026-03-05 09:26:22
262cbad1-89dd-4b25-a76f-dade9d46ab29,4ca8c387-45d6-4d4c-a3c9-4645fb70653d,3.0,1772720782,2026-03-05 09:26:22
981d5075-df39-4bf3-b9e6-db8fafe73f94,316214ef-961b-4ed6-8443-2166dd4a9f18,1.8,1772720782,2026-03-05 09:26:22
7ec3e962-39ef-4915-a3dd-0fb51b977669,f8c9cd47-9578-4103-bb05-035f452bd95a,3.8,1772720782,2026-03-05 09:26:22
7b52d72f-f528-4285-ba0e-4ebcdcc94fd4,e0b23341-bd8b-4387-a6aa-546049919239,4.2,1772720782,2026-03-05 09:26:22
e40019f2-5a22-4bee-a5f4-aaf10d2a2969,6286f165-144e-4490-b29b-187ef82b27a9,1.9,1772720782,2026-03-05 09:26:22
b44af23d-dc69-46f5-9759-11c097db0712,70c1d5ab-fcfb-462b-aaf4-79979bd8150a,4.9,1772720782,2026-03-05 09:26:22
90941495-5f7f-4128-b6f0-6d3fab8d1a30,f5ad699c-83f6-49bb-b4ef-2e6b68cf9aec,1.0,1772720782,2026-03-05 09:26:22
0e961c76-77df-4456-9f7a-57d4a3f8d0b2,fc2f79bd-9b7f-443f-a9ba-8f55ecfa795a,0.9,1772720782,2026-03-05 09:26:22
d9ed0d57-7f11-4a7c-83be-7b80d722ca06,6849676d-1f6b-4ee9-85fe-466bbfbee601,4.1,1772720782,2026-03-05 09:26:22
8930ef12-8963-47ea-82a5-86376a81d777,d8a8558a-d865-4dbe-9959-950550a6042c,0.6,1772720782,2026-03-05 09:26:22
01b846de-46eb-4491-9722-7927c173c1a7,700a109e-28a5-48c2-99bf-2827e1dea213,1.6,1772720782,2026-03-05 09:26:22
05221366-5d3b-497b-a32c-8618a40b95cc,a01cb7ed-7243-4d5e-8a25-33ad11ce9573,0.7,1772720782,2026-03-05 09:26:22
6214c6ce-e2b9-463f-8532-c596f42873d1,48e7d6b0-69d7-4f9f-8329-2a7123ef4588,3.3,1772720782,2026-03-05 09:26:22
739da70e-c285-4bfd-89ef-3f1ddef7d6d7,30f32435-8193-4049-91c7-cc8ffcc96021,4.1,1772720782,2026-03-05 09:26:22
7d5d5209-7515-4f37-a841-1a82845d0dc7,6fbf22fe-4bf5-4548-8546-5bbde502c2ff,3.7,1772720782,2026-03-05 09:26:22
a2e56bf5-0935-4e60-aa3e-9d96713423ff,ef0d2f49-536b-490a-8eb2-40646a869db6,4.3,1772720782,2026-03-05 09:26:22
0b095f9c-18ad-44cc-86c9-4db664c124b1,20ab53c0-4701-4562-9361-2168ece0cef9,4.6,1772720782,2026-03-05 09:26:22
854387a4-4d54-4cd2-93dc-0a5f4b2308e1,5893ed7a-c4df-473e-b89b-2ff24b5acb87,3.0,1772720782,2026-03-05 09:26:22
64180e3e-20cc-4feb-a283-c747ccf46bd3,f27b32f7-4a66-4cb6-bb06-aac353741be4,2.1,1772720782,2026-03-05 09:26:22
38c41973-686f-4be0-88c8-5604211db670,7247f3df-1aa8-4d05-9800-0b90d2092747,0.8,1772720782,2026-03-05 09:26:22
53eaab10-4c06-44d9-a039-cf95cfd6500b,b602b1d0-1f43-421f-86fc-dfedc840efd1,3.4,1772720782,2026-03-05 09:26:22
3a86fb09-9ce7-4f92-aaa3-158e6e64e996,2957e803-c17d-44f2-bcf7-48d480c93188,4.4,1772720782,2026-03-05 09:26:22
0143ed7d-8bf7-473a-b22e-f661b7d8076a,b6095f7c-4fed-4fa4-8fc7-92e296e312d3,3.5,1772720782,2026-03-05 09:26:22
8749168b-df37-478c-bf65-467ee988a611,150e9711-cbab-4c22-97bf-0b442efdb9c4,1.4,1772720782,2026-03-05 09:26:22
