user_id,movieid,rating,timestamp,dt_current_timestamp
67567bda-0ced-4950-930a-862cca02e269,34e2d90d-1646-4905-a713-9b3e11289f4d,1.9,1772720782,2026-03-05 09:26:22
f8094865-28b7-4e7b-bc15-cbd17366eb2d,bdee6086-33e1-4cc3-9823-d573ee523a74,4.6,1772720782,2026-03-05 09:26:22
bed3cfa8-5178-4086-a4ab-fca91c1b727e,8adb6c30-019e-4527-bd53-73cefe9f2664,1.1,1772720782,2026-03-05 09:26:22
799628ac-0921-485d-9362-287d3b35eb47,fb0305cd-f3ef-42b5-bc47-309e84b0dd8c,3.1,1772720782,2026-03-05 09:26:22
1fdc3b79-d10e-46d5-932d-609a24d927cf,3f762960-cee0-47cf-a83b-e3587befdb70,4.0,1772720782,2026-03-05 09:26:22
e01713d3-ad33-42a1-b61e-46707aad0d62,4804b85b-9f2a-4bc1-92c6-f57fb0d2a39c,1.0,1772720782,2026-03-05 09:26:22
284d66a1-b07f-4f38-9fff-f258a9c4f527,d981eb42-27ed-424e-beda-e3194a8993bd,1.0,1772720782,2026-03-05 09:26:22
cdf92d6c-98f6-44f6-8551-fa94d6baee6d,4e7a6141-c1ab-4e17-8936-55a4699f454c,1.7,1772720782,2026-03-05 09:26:22
413e5b6a-60f1-4d01-ad4c-91569e0693bd,9d654c75-5290-42aa-bdc2-0cf3dd1c2228,3.6,1772720782,2026-03-05 09:26:22
2d89eecd-913d-4589-ba5d-168e99122247,943fbfc3-96b2-4901-bc7c-518ba963d8f4,4.9,1772720782,2026-03-05 09:26:22
d1f8bb14-0ece-456d-946b-0cd5006f7b4f,4c70c950-c0e0-4729-8274-28e832d800a1,1.2,1772720782,2026-03-05 09:26:22
c021c365-b932-4e46-b624-6b7947ef55ae,1b62e5f2-ba60-4fcf-af6d-b67c119e83ba,1.3,1772720782,2026-03-05 09:26:22
722c7548-2625-4cb3-9d75-a46ec79467d9,db7d9105-e78f-4c23-9f81-c7d78bf8c391,2.6,1772720782,2026-03-05 09:26:22
c68b6490-9156-46d4-842b-77ccb03535f1,a102b8cb-1726-41b6-afef-fb98269ff898,0.7,1772720782,2026-03-05 09:26:22
d3d1a717-572a-4320-aea1-63b9b7e1187c,3b8fdede-d4f7-4e8d-9ba2-7f4aca21ab6b,2.6,1772720782,2026-03-05 09:26:22
fe1acf50-79c2-4abc-a4d6-68c95132e551,9c4a4d96-0aa4-4ab2-bfde-edb3ebc8f77d,0.9,1772720782,2026-03-05 09:26:22
85dcfc8c-9351-49ae-b0ac-8bb96c25829d,006077d2-0800-4cbf-9c01-09a639961249,3.1,1772720782,2026-03-05 09:26:22
d73346a9-06d2-4cdd-860e-1794e40b0c41,09463640-2a2a-455d-9bad-128a3f2dcdfb,4.0,1772720782,2026-03-05 09:26:22
f8c45e7f-912c-4259-b6f0-160ef7cab9ee,87a03254-8245-4209-b761-829459b1d651,1.7,1772720782,2026-03-05 09:26:22
73c9886a-2147-4495-9463-3da330191558,7590d0de-4ad3-45d5-9d06-b94bc4c417e1,4.2,1772720782,2026-03-05 09:26:22
4e32c830-ece1-424b-b214-cc476906d716,e718e366-5f7a-4715-bcba-34df2d594d73,1.4,1772720782,2026-03-05 09:26:22
d8d217cb-3a70-404c-8f01-5e75f7e31500,0673d90a-50f2-4155-bea1-85fb64904f7c,1.5,1772720782,2026-03-05 09:26:22
0aed72e4-b783-4328-9633-25772106e1b1,39d84f11-d68a-4909-bfb7-5213a76912d3,3.4,1772720782,2026-03-05 09:26:22
bb9172f3-072f-49d7-a62b-6715305e1d42,2cc1436d-8ad6-4ec5-bff7-28c5d2df01c9,3.6,1772720782,2026-03-05 09:26:22
55be5e72-dee2-4c9e-8c66-e62fba58e650,e2cdc5ac-1f54-454a-a64c-840536926855,1.2,1772720782,2026-03-05 09:26:22
dc8151b0-717d-4457-9d87-0d35ecf9b571,30588cbb-7c43-4d56-ac76-04b04fa955a3,4.6,1772720782,2026-03-05 09:26:22
a5f1508c-c03d-498e-8dcb-296e2ed19bec,99b9c347-b514-409c-97f9-1e4e45c6a8a1,3.6,1772720782,2026-03-05 09:26:22
8be40b09-569c-4886-a2c8-890076adb450,f1f47005-0652-4ed8-b85d-a0c060456320,1.4,1772720782,2026-03-05 09:26:22
3c591c15-ce7c-493c-b7dc-82789e20ae0a,bcb0df57-d1b2-457b-8625-d0d8c52a22f7,1.0,1772720782,2026-03-05 09:26:22
73a0ea21-152b-45a8-85be-a84e21074c43,4d3ef97c-417f-48c2-bd3f-5ac8b94e0b35,1.6,1772720782,2026-03-05 09:26:22
486024df-b73a-4e04-83e9-04cd294f74ee,50c881a6-cb80-4dda-9cb3-1d0fba3dd4db,1.6,1772720782,2026-03-05 09:26:22
d96f4f7e-5392-49d9-8882-c131b3a709b9,dd3815a6-0aa3-4ced-829a-f35ea8155545,4.0,1772720782,2026-03-05 09:26:22
dd40adcc-f80f-4723-be8d-5c4241a6428e,5965d380-8b04-430a-91f5-4152506350dc,0.6,1772720782,2026-03-05 09:26:22
d81100b8-5d08-49aa-ae66-e9e727415c31,7f829aba-9fea-43de-a926-564ed051ceb5,3.1,1772720782,2026-03-05 09:26:22
507bd1e6-20b5-4f35-9737-10bf6eb30eca,c2a4a9f0-9b67-429c-8d92-c44ed5d687a1,1.4,1772720782,2026-03-05 09:26:22
612bb4c3-b761-42e8-b05f-3ae10d3b7d7a,f92d5e1b-a158-4120-981e-2274224f5d6f,4.9,1772720782,2026-03-05 09:26:22
0dc91a20-4585-4c42-bac7-23599b925adb,a9ab549e-e746-498e-be0a-f339ed70d5d3,3.5,1772720782,2026-03-05 09:26:22
08a6b958-e166-42ed-ab67-0a3b5ef483a9,1343e613-0409-4719-81c5-a33e7396b97c,1.8,1772720782,2026-03-05 09:26:22
72425952-5017-444c-9a03-9501bf08a79e,5b801a7f-21eb-4133-aac0-ee3ea2c481e9,2.5,1772720782,2026-03-05 09:26:22
a934dd69-5c61-4909-9736-c9c660f8ec57,d9389220-9341-4696-ac7f-160a099b0f8d,3.2,1772720782,2026-03-05 09:26:22
623b26b0-70b2-40f2-988f-6de06326788a,94f4692b-a09e-461a-a12f-aa2d0c364ac8,4.0,1772720782,2026-03-05 09:26:22
d0804c26-558d-4ddb-a9f6-e8f30e902eed,955ecb9f-6021-4ad8-b2a9-b27b7ba97c2c,4.0,1772720782,2026-03-05 09:26:22
222afd38-7642-460e-aa22-f1a1561c5b72,19a1ac7c-0e04-4edf-843b-606eca09b4a2,4.9,1772720782,2026-03-05 09:26:22
f9af01f8-c787-4a38-8735-7da775844621,60fb6509-c157-4aa9-a765-46d2c58659a4,2.7,1772720782,2026-03-05 09:26:22
374aef95-904a-4551-b5bd-ce6e20ce6333,f655a30d-67ca-479e-9139-7d18939549c0,1.2,1772720782,2026-03-05 09:26:22
9f9444a8-99dd-47c6-88c0-acbf9e364dd9,ff6a639d-6fd4-4021-8fda-c20118df1bbb,0.5,1772720782,2026-03-05 09:26:22
09432377-abc0-4b90-ac7d-5fe798f5325a,b503c8ed-337e-45ff-abce-9b190484b01a,4.2,1772720782,2026-03-05 09:26:22
